ESTADO,CODPROJETO,ANO,CLONESEMENTE,CODTALHAO,ANOREF,ANOREF,CHATALHAO,NUMPARCELA,CHAVE,AREA,AREA,I1,I2,FILA,FILA,NUMARVORECONTROLE,NUMARVORECONTROLE,DAP1,DAP2,ALT1,ALT2,ALTEST1,ALTEST2,VCCI,VCCI2,S,CLONESEMENTE,indice
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,2,2,18,18,21.7,24.2,18.5,19.9,18.5,19.9,0.27887448,0.369343599,21.33281235,CLONE,283
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,2,2,18,18,24.2,24.65,19.9,20,19.9,20,0.369343599,0.379251302,21.33281235,CLONE,283
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,1,1,26.95,29.5,19.6,22,19.6,22,0.44247188,0.575314492,21.33281235,CLONE,284
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,1,1,29.5,29.85,22,22,22,22,0.575314492,0.581891487,21.33281235,CLONE,284
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,3,3,25.55,27.3,0,0,20,21.6,0.405299725,0.494134147,21.33281235,CLONE,285
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,3,3,27.3,27.75,0,0,21.6,21.6,0.494134147,0.50197535,21.33281235,CLONE,285
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,6,6,28.7,30.5,20.1,22,20.1,22,0.509393839,0.610327986,21.33281235,CLONE,286
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,6,6,30.5,31.35,22,22,22,22,0.610327986,0.636788877,21.33281235,CLONE,286
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,7,7,25.1,26.8,0,0,19.9,21.6,0.391278096,0.477554762,21.33281235,CLONE,287
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,7,7,26.8,27.25,0,0,21.6,21.6,0.477554762,0.48484943,21.33281235,CLONE,287
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,9,9,28.15,30.15,19.7,23,19.7,23,0.482950693,0.622911441,21.33281235,CLONE,288
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,9,9,30.15,31,23,21.5,23,21.5,0.622911441,0.612427992,21.33281235,CLONE,288
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,10,10,24.65,26.35,0,0,19.9,21.6,0.377492813,0.462844987,21.33281235,CLONE,289
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,10,10,26.35,27.4,0,0,21.6,21.6,0.462844987,0.489958681,21.33281235,CLONE,289
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,15,15,25.45,27.3,20.1,21.5,20.1,21.5,0.404673543,0.490992975,21.33281235,CLONE,290
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,15,15,27.3,28.9,21.5,21.5,21.5,21.5,0.490992975,0.538317876,21.33281235,CLONE,290
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,4,4,18,18,27.25,30.05,19.8,21.8,19.8,21.8,0.455677199,0.589490744,21.33281235,CLONE,291
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,4,4,18,18,30.05,30.45,21.8,21.8,21.8,21.8,0.589490744,0.599192703,21.33281235,CLONE,291
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,5,5,1,1,27.7,28.4,19.8,0,19.8,21.7,0.470195868,0.531475053,21.33281235,CLONE,292
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,5,5,1,1,28.4,29.15,0,0,21.7,21.7,0.531475053,0.551368145,21.33281235,CLONE,292
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,5,5,4,4,26,30.1,0,21.5,20,21.5,0.419557329,0.58374674,21.33281235,CLONE,293
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,5,5,4,4,30.1,30.9,21.5,21.5,21.5,21.5,0.58374674,0.608800267,21.33281235,CLONE,293
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,5,5,13,13,28.05,30,21.9,23,21.9,23,0.52253982,0.617429759,21.33281235,CLONE,294
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,5,5,13,13,30,31.8,23,23,23,23,0.617429759,0.677324192,21.33281235,CLONE,294
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,6,6,12,12,25.35,27.05,0,0,19.9,21.6,0.399038735,0.485813572,21.33281235,CLONE,295
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,6,6,12,12,27.05,28.55,0,0,21.6,21.7,0.485813572,0.529940584,21.33281235,CLONE,295
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,6,6,16,16,23.4,25.25,0,0,19.8,21.5,0.340443621,0.427737191,21.33281235,CLONE,296
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,6,6,16,16,25.25,25.95,0,0,21.5,21.5,0.427737191,0.44159726,21.33281235,CLONE,296
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,7,7,4,4,24.5,26.5,0,0,19.9,21.6,0.372950304,0.467725911,21.33281235,CLONE,297
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,7,7,4,4,26.5,28.5,0,0,21.6,21.7,0.467725911,0.52817248,21.33281235,CLONE,297
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,7,7,6,6,30.95,33.85,21.7,22,21.7,22,0.626208758,0.734128614,21.33281235,CLONE,298
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,7,7,6,6,33.85,34.95,22,22,22,22,0.734128614,0.777684536,21.33281235,CLONE,298
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,7,7,9,9,31.5,34.4,20.1,23,20.1,23,0.608796803,0.786907471,21.33281235,CLONE,299
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,7,7,9,9,34.4,35.25,23,23,23,23,0.786907471,0.818556696,21.33281235,CLONE,299
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,7,7,12,12,30.95,33.05,20.2,22,20.2,22,0.590970681,0.703661311,21.33281235,CLONE,300
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,7,7,12,12,33.05,33.75,22,22,22,22,0.703661311,0.729294533,21.33281235,CLONE,300
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,7,7,16,16,29,30.8,18.9,22.1,18.9,22.1,0.494407826,0.623601792,21.33281235,CLONE,301
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,7,7,16,16,30.8,31.6,22.1,21,22.1,21,0.623601792,0.622588469,21.33281235,CLONE,301
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,9,9,7,7,25.65,28.3,0,21.5,20,21.5,0.408447701,0.523316174,21.33281235,CLONE,302
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,9,9,7,7,28.3,28.95,21.5,21.5,21.5,21.5,0.523316174,0.540031656,21.33281235,CLONE,302
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,9,9,10,10,28.6,32.1,21.3,21.5,21.3,21.5,0.530290052,0.654241156,21.33281235,CLONE,303
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,9,9,10,10,32.1,33.05,21.5,21.5,21.5,21.5,0.654241156,0.688955227,21.33281235,CLONE,303
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,9,9,15,15,25.65,28.05,19.5,19.5,19.5,19.5,0.400841718,0.470928361,21.33281235,CLONE,304
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,9,9,15,15,28.05,30.3,19.5,19.5,19.5,19.5,0.470928361,0.543183135,21.33281235,CLONE,304
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,10,10,3,3,26.8,29.25,19.2,21.3,19.2,21.3,0.430529884,0.550105202,21.33281235,CLONE,305
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,10,10,3,3,29.25,30.35,21.3,21.3,21.3,21.3,0.550105202,0.58464304,21.33281235,CLONE,305
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,10,10,6,6,28.1,30.05,20.8,21,20.8,21,0.502926073,0.569574945,21.33281235,CLONE,306
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,10,10,6,6,30.05,30.6,21,21.6,21,21.6,0.569574945,0.600196611,21.33281235,CLONE,306
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,10,10,12,12,27.8,29.4,0,22.5,20.1,22.5,0.478940357,0.583799354,21.33281235,CLONE,307
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,10,10,12,12,29.4,30.35,22.5,22.5,22.5,22.5,0.583799354,0.610805883,21.33281235,CLONE,307
MT,MTV,2005,CLONE,067A,2018,2019,683,4679,683-4679,1620,1620,12.4,13.1,10,10,18,18,26.9,28.8,20.8,21.9,20.8,21.9,0.462602736,0.549038793,21.33281235,CLONE,308
MT,MTV,2005,CLONE,067A,2019,2020,683,4679,683-4679,1620,1620,13.1,14.2,10,10,18,18,28.8,30.85,21.9,21.9,21.9,21.9,0.549038793,0.615993412,21.33281235,CLONE,308
