ESTADO,CODPROJETO,ANO,CLONESEMENTE,CODTALHAO,ANOREF,ANOREF,CHATALHAO,NUMPARCELA,CHAVE,AREA,AREA,I1,I2,NUMARVORE,NUMARVORE,DAP1,DAP2,ALT1,ALT2,ALTEST1,ALTEST2,VCCI,VCCI2,S,CLONESEMENTE,indice
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,49,49,17.7,18.4,NULL,NULL,16,17.8,0.17,0.203,24.03,CLONE,738
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,49,49,18.4,20.2,NULL,0,17.8,18.8,0.203,0.256,24.03,CLONE,738
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,49,49,20.2,21.8,0,0,18.8,19.4,0.256,0.308,24.03,CLONE,738
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,50,50,20.4,21.7,NULL,NULL,16.6,18.4,0.23,0.284,24.03,CLONE,739
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,50,50,21.7,24,NULL,0,18.4,19.6,0.284,0.366,24.03,CLONE,739
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,50,50,24,25.2,0,0,19.6,19.9,0.366,0.41,24.03,CLONE,739
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,50,50,25.2,25.4,0,0,19.9,20.9,0.41,0.414,24.03,CLONE,739
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,52,52,18.4,19.5,NULL,NULL,16.2,18,0.186,0.23,24.03,CLONE,740
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,52,52,19.5,21.8,NULL,0,18,19.2,0.23,0.299,24.03,CLONE,740
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,52,52,21.8,23.1,0,0,19.2,19.6,0.299,0.345,24.03,CLONE,740
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,52,52,23.1,23.6,0,19.5,19.6,19.5,0.345,0.34,24.03,CLONE,740
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,54,54,19.6,20.6,NULL,NULL,16.4,18.2,0.212,0.256,24.03,CLONE,741
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,54,54,20.6,22.2,NULL,0,18.2,19.3,0.256,0.312,24.03,CLONE,741
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,54,54,22.2,23.2,0,0,19.3,19.6,0.312,0.348,24.03,CLONE,741
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,54,54,23.2,23.2,0,0,19.6,20.5,0.348,0.344,24.03,CLONE,741
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,55,55,18.5,19.9,NULL,NULL,16.2,18.1,0.188,0.24,24.03,CLONE,742
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,55,55,19.9,21.7,NULL,0,18.1,19.2,0.24,0.296,24.03,CLONE,742
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,55,55,21.7,22.8,0,0,19.2,19.5,0.296,0.337,24.03,CLONE,742
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,55,55,22.8,22.8,0,0,19.5,20.4,0.337,0.332,24.03,CLONE,742
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,56,56,19.8,20.8,NULL,NULL,16.4,18.2,0.216,0.261,24.03,CLONE,743
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,56,56,20.8,22.4,NULL,0,18.2,19.3,0.261,0.318,24.03,CLONE,743
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,56,56,22.4,23.3,0,0,19.3,19.6,0.318,0.351,24.03,CLONE,743
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,56,56,23.3,23.9,0,0,19.6,20.6,0.351,0.366,24.03,CLONE,743
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,58,58,19.8,20.9,NULL,NULL,16.4,18.2,0.216,0.265,24.03,CLONE,744
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,58,58,20.9,22.7,NULL,0,18.2,19.4,0.265,0.327,24.03,CLONE,744
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,58,58,22.7,23.9,0,0,19.4,19.7,0.327,0.371,24.03,CLONE,744
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,58,58,23.9,24.2,0,0,19.7,20.7,0.371,0.374,24.03,CLONE,744
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,62,62,18.3,19,NULL,NULL,16.1,17.9,0.183,0.218,24.03,CLONE,745
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,62,62,19,20.9,NULL,0,17.9,19,0.218,0.275,24.03,CLONE,745
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,62,62,20.9,21.9,0,0,19,19.4,0.275,0.311,24.03,CLONE,745
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,62,62,21.9,22.3,0,0,19.4,20.3,0.311,0.317,24.03,CLONE,745
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,64,64,21.9,22.8,17,19.9,17,19.9,0.269,0.338,24.03,CLONE,746
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,64,64,22.8,25.2,19.9,20.3,19.9,20.3,0.338,0.413,24.03,CLONE,746
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,64,64,25.2,25.4,20.3,19.9,20.3,19.9,0.413,0.416,24.03,CLONE,746
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,64,64,25.4,25.7,19.9,0,19.9,20.9,0.416,0.426,24.03,CLONE,746
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,66,66,20.5,21.5,NULL,NULL,16.6,18.3,0.232,0.281,24.03,CLONE,747
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,66,66,21.5,24.1,NULL,0,18.3,19.7,0.281,0.369,24.03,CLONE,747
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,66,66,24.1,25.3,0,0,19.7,19.9,0.369,0.413,24.03,CLONE,747
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,66,66,25.3,25.8,0,21.9,19.9,21.9,0.413,0.445,24.03,CLONE,747
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,68,68,19,20.3,NULL,NULL,16.3,18.1,0.199,0.249,24.03,CLONE,748
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,68,68,20.3,22.7,NULL,0,18.1,19.4,0.249,0.326,24.03,CLONE,748
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,68,68,22.7,23.1,0,0,19.4,19.6,0.326,0.345,24.03,CLONE,748
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,68,68,23.1,23.9,0,0,19.6,20.6,0.345,0.365,24.03,CLONE,748
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,69,69,19.8,21.1,NULL,NULL,16.4,18.3,0.215,0.269,24.03,CLONE,749
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,69,69,21.1,23.4,NULL,0,18.3,19.5,0.269,0.347,24.03,CLONE,749
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,69,69,23.4,24.7,0,0,19.5,19.8,0.347,0.394,24.03,CLONE,749
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,69,69,24.7,25.1,0,0,19.8,20.8,0.394,0.406,24.03,CLONE,749
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,71,71,19.9,21.3,NULL,NULL,16.5,18.3,0.219,0.275,24.03,CLONE,750
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,73,73,22,22.1,17.2,NULL,17.2,18.4,0.274,0.297,24.03,CLONE,751
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,76,76,20.8,22,NULL,NULL,16.6,18.4,0.24,0.294,24.03,CLONE,752
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,78,78,21.2,22.4,NULL,NULL,16.7,18.5,0.249,0.303,24.03,CLONE,753
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,80,80,21.2,22.4,NULL,NULL,16.7,18.5,0.249,0.303,24.03,CLONE,754
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,82,82,17.7,18.8,NULL,NULL,16,17.8,0.171,0.212,24.03,CLONE,755
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,83,83,18,19.1,NULL,NULL,16.1,17.9,0.176,0.221,24.03,CLONE,756
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,85,85,19,20.3,NULL,NULL,16.3,18.1,0.198,0.249,24.03,CLONE,757
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,85,85,20.3,21.8,NULL,0,18.1,19.2,0.249,0.301,24.03,CLONE,757
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,85,85,21.8,23.4,0,0,19.2,19.6,0.301,0.356,24.03,CLONE,757
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,85,85,23.4,23.6,0,21.1,19.6,21.1,0.356,0.363,24.03,CLONE,757
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,86,86,19.7,20.8,NULL,NULL,16.4,18.2,0.214,0.261,24.03,CLONE,758
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,86,86,20.8,23.1,NULL,0,18.2,19.5,0.261,0.338,24.03,CLONE,758
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,86,86,23.1,24.8,0,0,19.5,19.8,0.338,0.397,24.03,CLONE,758
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,86,86,24.8,25.6,0,0,19.8,20.9,0.397,0.423,24.03,CLONE,758
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,88,88,19.8,20.9,NULL,NULL,16.4,18.2,0.216,0.265,24.03,CLONE,759
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,88,88,20.9,23.2,NULL,0,18.2,19.5,0.265,0.341,24.03,CLONE,759
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,88,88,23.2,24.4,0,0,19.5,19.8,0.341,0.386,24.03,CLONE,759
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,88,88,24.4,24.7,0,0,19.8,20.8,0.386,0.391,24.03,CLONE,759
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,89,89,18.4,19.1,NULL,NULL,16.2,17.9,0.186,0.221,24.03,CLONE,760
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,89,89,19.1,20.5,NULL,0,17.9,18.9,0.221,0.263,24.03,CLONE,760
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,89,89,20.5,21.3,0,0,18.9,19.3,0.263,0.294,24.03,CLONE,760
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,90,90,18.2,19.4,NULL,NULL,16.1,18,0.181,0.228,24.03,CLONE,761
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,90,90,19.4,21,NULL,0,18,19,0.228,0.278,24.03,CLONE,761
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,90,90,21,22.1,0,0,19,19.4,0.278,0.316,24.03,CLONE,761
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,90,90,22.1,22.7,0,0,19.4,20.4,0.316,0.329,24.03,CLONE,761
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,91,91,20.6,21.5,NULL,NULL,16.6,18.3,0.235,0.279,24.03,CLONE,762
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,91,91,21.5,23.7,NULL,0,18.3,19.6,0.279,0.356,24.03,CLONE,762
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,91,91,23.7,25.1,0,0,19.6,19.9,0.356,0.408,24.03,CLONE,762
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,91,91,25.1,25.2,0,0,19.9,20.8,0.408,0.407,24.03,CLONE,762
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,94,94,22.1,23.5,17.7,18.9,17.7,18.9,0.284,0.34,24.03,CLONE,763
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,94,94,23.5,26.2,18.9,20.2,18.9,20.2,0.34,0.444,24.03,CLONE,763
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,94,94,26.2,27.4,20.2,20.2,20.2,20.2,0.444,0.483,24.03,CLONE,763
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,94,94,27.4,28,20.2,22.1,20.2,22.1,0.483,0.525,24.03,CLONE,763
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,96,96,19,19.9,NULL,NULL,16.3,18.1,0.199,0.239,24.03,CLONE,764
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,96,96,19.9,22,NULL,0,18.1,19.2,0.239,0.305,24.03,CLONE,764
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,96,96,22,22.9,0,0,19.2,19.6,0.305,0.341,24.03,CLONE,764
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,97,97,18.9,20.2,NULL,NULL,16.3,18.1,0.196,0.246,24.03,CLONE,765
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,97,97,20.2,22.2,NULL,0,18.1,19.3,0.246,0.311,24.03,CLONE,765
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,97,97,22.2,23.1,0,0,19.3,19.6,0.311,0.345,24.03,CLONE,765
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,97,97,23.1,23.6,0,0,19.6,20.6,0.345,0.357,24.03,CLONE,765
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,98,98,22.1,23.5,16.2,17.6,16.2,17.6,0.262,0.316,24.03,CLONE,766
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,98,98,23.5,26.4,17.6,0,17.6,20.1,0.316,0.447,24.03,CLONE,766
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,98,98,26.4,27.3,0,19.7,20.1,19.7,0.447,0.467,24.03,CLONE,766
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,100,100,19.6,21.1,NULL,NULL,16.4,18.3,0.211,0.269,24.03,CLONE,767
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,100,100,21.1,23.4,NULL,0,18.3,19.5,0.269,0.349,24.03,CLONE,767
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,100,100,23.4,24.4,0,0,19.5,19.8,0.349,0.386,24.03,CLONE,767
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,100,100,24.4,25.1,0,0,19.8,20.8,0.386,0.404,24.03,CLONE,767
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,102,102,18.9,20,NULL,NULL,16.3,18.1,0.196,0.242,24.03,CLONE,768
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,102,102,20,22.2,NULL,0,18.1,19.3,0.242,0.311,24.03,CLONE,768
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,102,102,22.2,23.4,0,0,19.3,19.6,0.311,0.356,24.03,CLONE,768
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,102,102,23.4,23.5,0,0,19.6,20.5,0.356,0.352,24.03,CLONE,768
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,105,105,19.8,21.1,NULL,NULL,16.4,18.3,0.216,0.269,24.03,CLONE,769
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,105,105,21.1,23.2,NULL,0,18.3,19.5,0.269,0.342,24.03,CLONE,769
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,105,105,23.2,24.3,0,0,19.5,19.8,0.342,0.382,24.03,CLONE,769
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,105,105,24.3,24.6,0,0,19.8,20.7,0.382,0.387,24.03,CLONE,769
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,108,108,19.4,20.4,NULL,NULL,16.4,18.2,0.207,0.251,24.03,CLONE,770
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,109,109,17.5,18.6,NULL,NULL,16,17.8,0.167,0.208,24.03,CLONE,771
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,111,111,20.2,21.2,NULL,NULL,16.5,18.3,0.225,0.271,24.03,CLONE,772
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,112,112,18.9,19.8,NULL,NULL,16.3,18.1,0.196,0.237,24.03,CLONE,773
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,113,113,17.9,18.9,NULL,NULL,16.1,17.9,0.175,0.215,24.03,CLONE,774
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,118,118,20.8,22.3,NULL,NULL,16.6,18.5,0.24,0.302,24.03,CLONE,775
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,119,119,19.7,20.8,NULL,NULL,16.4,18.2,0.213,0.261,24.03,CLONE,776
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,119,119,20.8,23.7,NULL,0,18.2,19.6,0.261,0.358,24.03,CLONE,776
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,119,119,23.7,24.3,0,0,19.6,19.8,0.358,0.382,24.03,CLONE,776
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,120,120,20.3,21.5,NULL,NULL,16.5,18.3,0.228,0.279,24.03,CLONE,777
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,120,120,21.5,23.7,NULL,0,18.3,19.6,0.279,0.356,24.03,CLONE,777
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,120,120,23.7,24.8,0,0,19.6,19.9,0.356,0.399,24.03,CLONE,777
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,120,120,24.8,25.1,0,0,19.9,20.8,0.399,0.404,24.03,CLONE,777
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,123,123,20.1,21.4,NULL,NULL,16.5,18.3,0.222,0.277,24.03,CLONE,778
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,123,123,21.4,24.3,NULL,0,18.3,19.7,0.277,0.375,24.03,CLONE,778
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,123,123,24.3,25.5,0,20.7,19.7,20.7,0.375,0.44,24.03,CLONE,778
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,123,123,25.5,26.3,20.7,21.5,20.7,21.5,0.44,0.455,24.03,CLONE,778
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,125,125,20,21.8,NULL,NULL,16.5,18.4,0.221,0.287,24.03,CLONE,779
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,125,125,21.8,24.5,NULL,0,18.4,19.7,0.287,0.383,24.03,CLONE,779
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,125,125,24.5,26,0,20.9,19.7,20.9,0.383,0.46,24.03,CLONE,779
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,125,125,26,27.2,20.9,21.6,20.9,21.6,0.46,0.485,24.03,CLONE,779
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,127,127,19.7,20.8,NULL,NULL,16.4,18.2,0.213,0.261,24.03,CLONE,780
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,127,127,20.8,23.7,NULL,0,18.2,19.6,0.261,0.356,24.03,CLONE,780
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,127,127,23.7,24.8,0,0,19.6,19.8,0.356,0.397,24.03,CLONE,780
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,127,127,24.8,25.2,0,0,19.8,20.8,0.397,0.407,24.03,CLONE,780
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,129,129,24.4,25.4,0,20.6,19.7,20.6,0.379,0.433,24.03,CLONE,781
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,129,129,25.4,26.1,20.6,21.9,20.6,21.9,0.433,0.454,24.03,CLONE,781
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,131,131,20,21.7,NULL,NULL,16.5,18.4,0.221,0.284,24.03,CLONE,782
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,131,131,21.7,24.4,NULL,0,18.4,19.7,0.284,0.38,24.03,CLONE,782
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,131,131,24.4,25.2,0,0,19.7,19.9,0.38,0.412,24.03,CLONE,782
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,131,131,25.2,25.6,0,0,19.9,20.9,0.412,0.421,24.03,CLONE,782
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,132,132,18.6,19.8,NULL,NULL,16.2,18.1,0.19,0.237,24.03,CLONE,783
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,132,132,19.8,22.5,NULL,0,18.1,19.4,0.237,0.321,24.03,CLONE,783
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,132,132,22.5,23.5,0,0,19.4,19.7,0.321,0.359,24.03,CLONE,783
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,132,132,23.5,24,0,0,19.7,20.6,0.359,0.369,24.03,CLONE,783
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,133,133,20.1,21.1,NULL,NULL,16.5,18.3,0.222,0.269,24.03,CLONE,784
MT,MTV,2005,CLONE,067A,2014,2015,683,4656,683-4656,1256.6,1256.6,8.6,9.3,133,133,21.1,23.7,NULL,0,18.3,19.6,0.269,0.356,24.03,CLONE,784
MT,MTV,2005,CLONE,067A,2015,2016,683,4656,683-4656,1256.6,1256.6,9.3,10.4,133,133,23.7,24.1,0,0,19.6,19.7,0.356,0.376,24.03,CLONE,784
MT,MTV,2005,CLONE,067A,2016,2017,683,4656,683-4656,1256.6,1256.6,10.4,11.5,133,133,24.1,24.6,0,0,19.7,20.7,0.376,0.389,24.03,CLONE,784
MT,MTV,2005,CLONE,067A,2013,2014,683,4656,683-4656,1256.6,1256.6,7.5,8.6,134,134,24,25,17.7,19.5,17.7,19.5,0.333,0.391,24.03,CLONE,785
