base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,11.2,,,1,,,,,,,15,c015,,727914.153,9683097.872
Tapajos_A01_2015_2016,cacau do mato,Theobroma glaucum,Malvaceae,FALSE,EXPLORADAS,,10.7,,,1,,,,,,,15,c015,,727940.7961,9683096.8
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,13.3,,,1,,,,,,,15,c015,,727917.1935,9683095.967
Tapajos_A01_2015_2016,muiratinga,Maquira coriacea,Moraceae,FALSE,EXPLORADAS,,10.7,,,1,,,,,,,15,c015,,727910.5238,9683095.625
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,16,,,1,,,,,,,15,c015,,727917.8082,9683091.643
Tapajos_A01_2015_2016,breu manga,Tetragastris altissima,Burseraceae,FALSE,FALSE,,17.1,17.3,0.2,1,21.75,9.11,,,,,15,c015,Intermediate,727028.6186,9684085.136
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,10.4,10.7,0.3,1,,,,,,,15,c015,,727056.9767,9684098.674
Tapajos_A01_2015_2016,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,10.1,10.3,0.2,1,18.34,9.81,,,,,15,c015,,727031.7739,9684086.276
Tapajos_A01_2015_2016,urucurana,Sloanea guianensis,Elaeocarpaceae,FALSE,TRUE,,12.1,,,1,,,,,,,15,c015,,727055.2278,9684093.761
Tapajos_A01_2015_2016,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,13.9,14.4,0.5,1,16.36,10.04,,,,,15,c015,,727038.5752,9684091.011
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,22.3,22.3,0,1,,,,,,,25,c025,,727065.7474,9684097.692
Tapajos_A01_2015_2016,tento amarelo,,,FALSE,FALSE,,11.8,12,0.2,1,,,,,,,15,c015,,727058.5796,9684103.59
Tapajos_A01_2015_2016,pau de remo,Chimarrhis turbinata,Rubiaceae,FALSE,FALSE,,20.6,20.6,0,1,10.54,6.97,,,,,25,c025,,727043.1038,9684098.914
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,15.6,15.9,0.3,1,,,,,,,15,c015,,727058.5041,9684103.78
Tapajos_A01_2015_2016,muirapixuna,Chamaecrista scleroxylon,Fabaceae,FALSE,FALSE,,18.6,18,0,1,12.73,5.23,,,,,15,c015,,727041.3098,9684097.398
Tapajos_A01_2015_2016,quaruba,Vochysia guianensis,Vochysiaceae,FALSE,FALSE,,87,87.2,0.2,1,43.15,27.77,,,,,85,c085,,727057.7487,9684105.686
Tapajos_A01_2015_2016,angelim pedra,Hymenolobium petraeum,Fabaceae,FALSE,FALSE,,15.6,13.9,0,1,15.22,11.4,,,,,15,c015,,727039.2113,9684096.898
Tapajos_A01_2015_2016,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,11.5,11.6,0.1,1,,,,,,,15,c015,,727051.1936,9684105.646
Tapajos_A01_2015_2016,itauba amarela,,,FALSE,FALSE,,13.1,17.1,4,1,,,,,,,15,c015,,727032.127,9684094.221
Tapajos_A01_2015_2016,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,19.3,19.7,0.4,1,,,,,,,15,c015,,727053.666,9684107.453
Tapajos_A01_2015_2016,mulungu,Micropholis venulosa,Sapotaceae,FALSE,FALSE,,17,17,0,1,,,,,,,15,c015,,727028.7739,9684094.445
Tapajos_A01_2015_2016,envira surucucu,Duguetia surinamensis,Annonaceae,FALSE,FALSE,,12.5,12.6,0.1,1,,,,,,,15,c015,,727056.6156,9684108.544
Tapajos_A01_2015_2016,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,11,13.5,2.5,1,,,,,,,15,c015,,727025.9946,9684097.193
Tapajos_A01_2015_2016,cuiarana,,,FALSE,FALSE,,50.5,50.5,0,1,45.54,34.69,,,,,55,c055,,727056.5405,9684111.532
Tapajos_A01_2015_2016,jarana,Lecythis lurida,Lecythidaceae,FALSE,FALSE,,15.5,15.5,0,1,,,,,,,15,c015,Shade-tolerant,727026.3256,9684100.532
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,58,58,0,1,39.23,27.71,,,,,55,c055,,727055.4826,9684111.402
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,29.2,29.5,0.3,1,,,,,,,25,c025,,727031.101,9684106.986
Tapajos_A01_2015_2016,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,23.4,24.4,1,1,,,,,,,25,c025,,727057.7933,9684115.461
Tapajos_A01_2015_2016,sucupira preta,Bowdichia nitida,Fabaceae,FALSE,FALSE,,14.9,15.4,0.5,1,,,,,,,15,c015,,727027.1632,9684110.414
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,11.4,11.6,0.2,1,,,,,,,15,c015,,727053.9718,9684115.213
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,10.1,10.2,0.1,1,,,,,,,15,c015,,727054.5142,9684116.56
Tapajos_A01_2015_2016,muirapiranga,Brosimum rubescens,Moraceae,FALSE,FALSE,,10.6,10.7,0.1,1,,,,,,,15,c015,,727025.0735,9684115.02
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,50.1,50.2,0.1,1,38.36,31.19,,,,,55,c055,,727056.9916,9684118.394
Tapajos_A01_2015_2016,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,13.5,13.7,0.2,1,,,,,,,15,c015,,727022.742,9684116.621
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,15,15.5,0.5,1,,,,,,,15,c015,,727056.4618,9684122.14
Tapajos_A01_2015_2016,pau de remo,Chimarrhis turbinata,Rubiaceae,FALSE,FALSE,,12,12.2,0.2,1,,,,,,,15,c015,,727031.7756,9684119.78
Tapajos_A01_2015_2016,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,FALSE,,24.8,25.4,0.6,1,,,,,,,25,c025,Intermediate,727033.1758,9684125.16
Tapajos_A01_2015_2016,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,37,37.1,0.1,1,30.69,21.75,,,,,35,c035,,727051.5924,9684121.215
Tapajos_A01_2015_2016,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,50.4,50.5,0.1,1,37.06,29.07,,,,,55,c055,,727025.8888,9684123.732
Tapajos_A01_2015_2016,coracao de negro,Chamaecrista xinguensis,Fabaceae,FALSE,FALSE,,15.4,15.4,0,1,12.42,6.55,,,,,15,c015,,727049.7259,9684123.328
Tapajos_A01_2015_2016,gema de ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,FALSE,,10.8,11,0.2,1,,,,,,,15,c015,,727024.868,9684124.018
Tapajos_A01_2015_2016,muiracatiara,Astronium graveolens,Anacardiaceae,FALSE,FALSE,,11.7,11.9,0.2,1,12.25,7.88,,,,,15,c015,,727049.3528,9684124.285
Tapajos_A01_2015_2016,copaiba,Copaifera reticulata,Fabaceae,FALSE,FALSE,,12.7,13,0.3,1,,,,,,,15,c015,,727028.1515,9684126.02
Tapajos_A01_2015_2016,anani,Symphonia globulifera,Clusiaceae,FALSE,FALSE,,10.2,10.4,0.2,1,14.04,9.54,,,,,15,c015,,727049.2507,9684127.122
Tapajos_A01_2015_2016,muirapixuna,Chamaecrista scleroxylon,Fabaceae,FALSE,FALSE,,16.8,17.1,0.3,1,,,,,,,15,c015,,727032.1291,9684128.732
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,17,17.4,0.4,1,11.4,6.3,,,,,15,c015,,727046.9615,9684127.864
Tapajos_A01_2015_2016,araracanga,Aspidosperma spruceanum,Apocynaceae,FALSE,FALSE,,24.4,24.3,0,1,,,,,,,25,c025,,727029.0094,9684129.797
Tapajos_A01_2015_2016,jarana,Lecythis lurida,Lecythidaceae,FALSE,FALSE,,16.5,16.5,0,1,11.69,65.11,,,,,15,c015,Shade-tolerant,727048.9187,9684129.459
Tapajos_A01_2015_2016,goiabinha,Myrcia splendens,Myrtaceae,FALSE,FALSE,,14.8,15,0.2,1,,,,,,,15,c015,,727021.9467,9684128.434
Tapajos_A01_2015_2016,ucuuba terra firme,Virola sebifera,Myristicaceae,FALSE,FALSE,,19.3,19.7,0.4,1,20.33,14.14,,,,,15,c015,,727044.4449,9684129.304
Tapajos_A01_2015_2016,quarubarana,Erisma uncinatum,Vochysiaceae,FALSE,FALSE,,31.7,31.8,0.1,1,,,,,,,35,c035,,727023.6324,9684129.089
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,10.1,10.4,0.3,1,,,,,,,15,c015,,727043.8702,9684130.854
Tapajos_A01_2015_2016,quarubarana,Erisma uncinatum,Vochysiaceae,FALSE,FALSE,,136.8,133.8,0,1,51.75,34.22,,,,,135,c135,,727021.8474,9684128.86
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,14.4,14.6,0.2,1,,,,,,,15,c015,,727042.3982,9684133.022
Tapajos_A01_2015_2016,fava tamboril,Enterolobium maximum,Fabaceae,FALSE,FALSE,,12,12.3,0.3,1,,,,,,,15,c015,Light-demanding,727020.6919,9684137.565
Tapajos_A01_2015_2016,canela de velho,Casearia javitensis,Salicaceae,FALSE,TRUE,,15.4,,,1,,,,,,,15,c015,,727026.4999,9684138.884
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,14.6,14.7,0.1,1,,,,,,,15,c015,,727042.3494,9684138.927
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,25.4,25.7,0.3,1,,,,,,,25,c025,,727033.9674,9684140.579
Tapajos_A01_2015_2016,quaruba,Vochysia guianensis,Vochysiaceae,FALSE,FALSE,,13.5,13.8,0.3,1,,,,,,,15,c015,,727039.0372,9684137.924
Tapajos_A01_2015_2016,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,70,70,0,1,43.53,27.66,,,,,75,c075,Shade-tolerant,727033.2606,9684137.188
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,15.7,15.8,0.1,1,,,,,,,15,c015,,727044.4443,9684143.783
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,13.2,13.7,0.5,1,,,,,,,15,c015,,727034.2133,9684134.174
Tapajos_A01_2015_2016,louro preto,Ocotea cernua,Lauraceae,FALSE,FALSE,,10.6,10.8,0.2,1,,,,,,,15,c015,Intermediate,727045.5835,9684143.216
Tapajos_A01_2015_2016,urucurana,Sloanea guianensis,Elaeocarpaceae,FALSE,FALSE,,10.7,11.2,0.5,1,,,,,,,15,c015,,727039.9452,9684133.781
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,11,11.1,0.1,1,,,,,,,15,c015,,727050.2621,9684138.766
Tapajos_A01_2015_2016,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,45.3,45.7,0.4,1,29.84,21.77,,,,,45,c045,Intermediate,727040.2041,9684130.313
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,12,12.1,0.1,1,,,,,,,15,c015,,727050.9762,9684141.395
Tapajos_A01_2015_2016,urucurana,Sloanea guianensis,Elaeocarpaceae,FALSE,TRUE,,13,,,1,,,,,,,15,c015,,727041.5668,9684126.374
Tapajos_A01_2015_2016,ipe amarelo,Handroanthus serratifolius,Bignoniaceae,FALSE,FALSE,,18.4,18.4,0,1,,,,,,,15,c015,,727050.9762,9684141.395
Tapajos_A01_2015_2016,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,14.7,15.5,0.8,1,,,,,,,15,c015,,727039.5812,9684120.377
Tapajos_A01_2015_2016,fava folha fina,Pseudopiptadenia psilostachya,Fabaceae,FALSE,FALSE,,12.7,12.9,0.2,1,,,,,,,15,c015,,727053.6356,9684141.724
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,11,11.9,0.9,1,,,,,,,15,c015,,727037.4311,9684117.547
Tapajos_A01_2015_2016,melancieira,Alexa grandiflora,Fabaceae,FALSE,FALSE,,24.7,24.7,0,1,,,,,,,25,c025,,727052.323,9684140.496
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,11.5,11.9,0.4,1,,,,,,,15,c015,,727034.7544,9684116.309
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,13.6,13.6,0,1,,,,,,,15,c015,,727055.4356,9684137.907
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,12.7,13.1,0.4,1,,,,,,,15,c015,,727035.8672,9684115.974
Tapajos_A01_2015_2016,breu de leite,Thyrsodium spruceanum,Anacardiaceae,FALSE,FALSE,,17.1,18.1,1,1,,,,,,,15,c015,,727038.9885,9684115.806
Tapajos_A01_2015_2016,envira surucucu,Duguetia surinamensis,Annonaceae,FALSE,FALSE,,23.2,23.4,0.2,1,,,,,,,25,c025,,727063.5031,9684132.836
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,13.9,14.2,0.3,1,,,,,,,15,c015,,727062.604,9684131.37
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,30,30.1,0.1,1,,,,,,,35,c035,,727038.6643,9684113.497
Tapajos_A01_2015_2016,joao mole,Neea oppositifolia,Nyctaginaceae,FALSE,FALSE,,12.2,13.4,1.2,1,,,,,,,15,c015,Shade-tolerant,727065.8656,9684131.068
Tapajos_A01_2015_2016,envira surucucu,Duguetia surinamensis,Annonaceae,FALSE,FALSE,,16.7,16.8,0.1,1,,,,,,,15,c015,,727035.8143,9684112.62
Tapajos_A01_2015_2016,quaruba,Vochysia guianensis,Vochysiaceae,FALSE,FALSE,,145,145.1,0.1,1,39.59,38.27,,,,,145,c145,,727063.825,9684126.814
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,36.6,36.6,0,1,33.52,20.51,,,,,35,c035,,727041.5143,9684114.373
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,10.1,10.6,0.5,1,,,,,,,15,c015,,727063.2745,9684123.559
Tapajos_A01_2015_2016,breu vermelho,Protium hebetatum,Burseraceae,FALSE,FALSE,,31.3,31.3,0,1,,,,,,,35,c035,,727058.9483,9684126.011
Tapajos_A01_2015_2016,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,FALSE,,11.1,11.3,0.2,1,,,,,,,15,c015,Intermediate,727040.2402,9684111.772
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,12.2,12.8,0.6,1,,,,,,,15,c015,,727054.9652,9684127.993
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,FALSE,,16.4,16.6,0.2,1,,,,,,,15,c015,,727041.8048,9684106.728
Tapajos_A01_2015_2016,abiu,Pouteria sp,Sapotaceae,FALSE,FALSE,,11,11.1,0.1,1,,,,,,,15,c015,Shade-tolerant,727060.9289,9684119.298
Tapajos_A01_2015_2016,envira surucucu,Duguetia surinamensis,Annonaceae,FALSE,FALSE,,21.7,21.7,0,1,,,,,,,25,c025,,727042.1177,9684105.72
Tapajos_A01_2015_2016,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,95.5,96,0.5,1,39.33,23.27,,,,,95,c095,Shade-tolerant,727062.4287,9684118.402
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,10.6,11.1,0.5,1,,,,,,,15,c015,,727044.4139,9684105.367
Tapajos_A01_2015_2016,tachi preto,Tachigali myrmecophila,Fabaceae,FALSE,FALSE,,21.2,21.2,0,1,,,,,,,25,c025,,727066.2585,9684121.882
Tapajos_A01_2015_2016,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,FALSE,,19,19.3,0.3,1,,,,,,,15,c015,Shade-tolerant,727045.4055,9684105.696
Tapajos_A01_2015_2016,macaranduba,Manilkara huberi,Sapotaceae,FALSE,FALSE,,29,29.2,0.2,1,,,,,,,25,c025,Shade-tolerant,727049.7599,9684115.832
Tapajos_A01_2015_2016,tento,Ormosia coccinea,Fabaceae,FALSE,FALSE,,20.6,20.8,0.2,1,,,,,,,25,c025,,727048.8002,9684102.2
Tapajos_A01_2015_2016,ucuubarana vermelha,Iryanthera laevis,Myristicaceae,FALSE,FALSE,,22,22.3,0.3,1,,,,,,,25,c025,,727050.4281,9684116.039
Tapajos_A01_2015_2016,lacrao,Vismia floribunda,Hypericaceae,FALSE,FALSE,,41.1,41.7,0.6,1,,,,,,,45,c045,,727049.8453,9684102.446
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,17.7,18.1,0.4,1,,,,,,,15,c015,,727065.0785,9684117.46
Tapajos_A01_2015_2016,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,FALSE,,24,24.5,0.5,1,,,,,,,25,c025,Shade-tolerant,727051.0854,9684095.477
Tapajos_A01_2015_2016,quaruba,Vochysia guianensis,Vochysiaceae,FALSE,FALSE,,84.7,89,4.3,1,41.23,26.19,,,,,85,c085,,727066.7071,9684114.007
Tapajos_A01_2015_2016,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,13.3,13.3,0,1,,,,,,,15,c015,Intermediate,727052.4686,9684094.864
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,FALSE,,14.7,14.9,0.2,1,,,,,,,15,c015,,727066.9214,9684113.553
Tapajos_A01_2015_2016,canela de velho,Casearia javitensis,Salicaceae,FALSE,FALSE,,12.5,12.5,0,1,,,,,,,15,c015,,727068.2928,9684110.645
Tapajos_A01_2015_2016,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,40.5,41.7,1.2,1,32.7,22.42,,,,,45,c045,Intermediate,727064.7721,9684108.182
Tapajos_A01_2015_2016,canela de velho,Casearia javitensis,Salicaceae,FALSE,FALSE,,12.2,12.3,0.1,1,,,,,,,15,c015,,727062.4209,9684102.765
Tapajos_A01_2015_2016,quaruba,Vochysia guianensis,Vochysiaceae,FALSE,FALSE,,16.6,17.4,0.8,1,,,,,,,15,c015,,727072.0643,9684102.648
Tapajos_A01_2015_2016,louro preto,Ocotea cernua,Lauraceae,FALSE,TRUE,,31.2,,,1,,,,,,,35,c035,Intermediate,727073.1786,9684100.285
Tapajos_A01_2015_2016,breu vermelho,Protium hebetatum,Burseraceae,FALSE,FALSE,,11.4,11.4,0,1,,,,,,,15,c015,,727074.0233,9684100.592
Tapajos_A01_2015_2016,breu vermelho,Protium hebetatum,Burseraceae,FALSE,FALSE,,19.2,19.2,0,1,,,,,,,15,c015,,727080.3589,9684102.894
Tapajos_A01_2015_2016,muirapixuna,Chamaecrista scleroxylon,Fabaceae,FALSE,EXPLORADAS,,30.4,,,1,,,,,,,35,c035,,726433.2493,9683897.371
Tapajos_A01_2015_2016,matamata,Eschweilera amazonica,Lecythidaceae,FALSE,EXPLORADAS,,26,,,1,16.16,10.46,,,,,25,c025,,726454.7584,9683905.49
Tapajos_A01_2015_2016,pintadinho,Poeppigia procera,Fabaceae,FALSE,EXPLORADAS,,32.2,,,1,,,,,,,35,c035,,726435.4935,9683899.251
Tapajos_A01_2015_2016,envira,Xylopia sp,Annonaceae,FALSE,EXPLORADAS,,25,,,1,,,,,,,25,c025,,726456.7291,9683905.382
Tapajos_A01_2015_2016,farinha seca,Lindackeria paludosa,Achariaceae,FALSE,EXPLORADAS,,23,,,1,,,,,,,25,c025,,726434.4294,9683899.468
Tapajos_A01_2015_2016,cumaru,Dipteryx odorata,Fabaceae,FALSE,EXPLORADAS,,50.5,,,1,33.47,23.93,,,,,55,c055,Emergent,726449.406,9683909.808
Tapajos_A01_2015_2016,quarubarana,Erisma uncinatum,Vochysiaceae,FALSE,EXPLORADAS,,12,,,1,,,,,,,15,c015,,726429.1197,9683897.861
Tapajos_A01_2015_2016,breu branco,Protium paniculatum,Burseraceae,FALSE,EXPLORADAS,,12.3,,,1,15.2,8.64,,,,,15,c015,,726449.5676,9683911.355
Tapajos_A01_2015_2016,quarubarana,Erisma uncinatum,Vochysiaceae,FALSE,EXPLORADAS,,131,,,1,37.51,23.5,,,,,135,c135,,726440.9926,9683900.294
Tapajos_A01_2015_2016,breu branco,Protium paniculatum,Burseraceae,FALSE,EXPLORADAS,,13.1,,,1,10.81,6.45,,,,,15,c015,,726453.2684,9683912.899
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,EXPLORADAS,,11.4,,,1,,,,,,,15,c015,,726440.0003,9683903.042
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,11,,,1,6.51,4.24,,,,,15,c015,,726458.071,9683913.156
Tapajos_A01_2015_2016,ucuuba,Virola michelii,Myristicaceae,FALSE,EXPLORADAS,,16.5,,,1,,,,,,,15,c015,,726439.2064,9683905.241
Tapajos_A01_2015_2016,joao mole,Neea oppositifolia,Nyctaginaceae,FALSE,EXPLORADAS,,12.7,,,1,14.51,7.85,,,,,15,c015,Shade-tolerant,726459.4978,9683914.781
Tapajos_A01_2015_2016,uxi,Endopleura uchi,Humiriaceae,FALSE,EXPLORADAS,,36.9,,,1,24.72,15.7,,,,,35,c035,,726439.9,9683900.609
Tapajos_A01_2015_2016,canela de velho,Casearia javitensis,Salicaceae,FALSE,EXPLORADAS,,12.3,,,1,14.9,8.94,,,,,15,c015,,726458.7477,9683920.195
Tapajos_A01_2015_2016,louro cheiroso,Diospyros artanthifolia,Ebenaceae,FALSE,EXPLORADAS,,26.2,,,1,24.78,16.69,,,,,25,c025,Shade-tolerant,726439.9191,9683908.76
Tapajos_A01_2015_2016,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,EXPLORADAS,,36,,,1,20.67,13.53,,,,,35,c035,Intermediate,726454.444,9683915.28
Tapajos_A01_2015_2016,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,EXPLORADAS,,33,,,1,23.13,13.06,,,,,35,c035,Intermediate,726440.6243,9683909.559
Tapajos_A01_2015_2016,ipe amarelo,Handroanthus serratifolius,Bignoniaceae,FALSE,EXPLORADAS,,40,,,1,19.58,11.23,,,,,45,c045,,726453.2618,9683915.885
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,11.8,,,1,6.86,3.44,,,,,15,c015,,726427.1241,9683903.05
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,11.7,,,1,,,,,,,15,c015,,726451.5809,9683913.84
Tapajos_A01_2015_2016,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,EXPLORADAS,,22.7,,,1,17.91,9.31,,,,,25,c025,Intermediate,726427.7663,9683906.599
Tapajos_A01_2015_2016,murta,Strychnos subcordata,Loganiaceae,FALSE,EXPLORADAS,,13.5,,,1,,,,,,,15,c015,,726449.9867,9683916.836
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,13.4,,,1,11.88,8.64,,,,,15,c015,,726433.5327,9683909.91
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,12.7,,,1,,,,,,,15,c015,,726448.9555,9683913.451
Tapajos_A01_2015_2016,macaranduba,Manilkara huberi,Sapotaceae,FALSE,EXPLORADAS,,11.2,,,1,18.3,12.96,,,,,15,c015,Shade-tolerant,726428.5846,9683912.414
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,14.8,,,1,,,,,,,15,c015,,726447.3353,9683918.233
Tapajos_A01_2015_2016,matamata vermelho,Eschweilera coriacea,Lecythidaceae,FALSE,EXPLORADAS,,28.2,,,1,26.72,16.35,,,,,25,c025,Shade-tolerant,726425.7141,9683911.986
Tapajos_A01_2015_2016,coracao de negro,Swartzia corrugata,Fabaceae,FALSE,EXPLORADAS,,53.6,,,1,29.07,13.52,,,,,55,c055,,726448.1558,9683925.291
Tapajos_A01_2015_2016,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,FALSE,EXPLORADAS,,64.2,,,1,23.6,10.77,,,,,65,c065,,726423.8553,9683911.549
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,10.1,,,1,,,,,,,15,c015,,726455.1187,9683928.455
Tapajos_A01_2015_2016,embauba,Cecropia ficifolia,Urticaceae,FALSE,EXPLORADAS,,17.7,,,1,,,,,,,15,c015,,726423.121,9683916.115
Tapajos_A01_2015_2016,breu branco,Protium paniculatum,Burseraceae,FALSE,EXPLORADAS,,30.7,,,1,,,,,,,35,c035,,726453.1386,9683928.402
Tapajos_A01_2015_2016,jarana,Lecythis lurida,Lecythidaceae,FALSE,EXPLORADAS,,10.8,,,1,,,,,,,15,c015,Shade-tolerant,726429.7152,9683920.279
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,10.4,,,1,,,,,,,15,c015,,726448.8887,9683929.133
Tapajos_A01_2015_2016,cucutitiriba,Pouteria sp,Sapotaceae,FALSE,EXPLORADAS,,15.2,,,1,,,,,,,15,c015,Shade-tolerant,726429.5143,9683920.825
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,EXPLORADAS,,45.7,,,1,36.02,25.54,,,,,45,c045,,726454.7537,9683935.892
Tapajos_A01_2015_2016,gema de ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,EXPLORADAS,,14.6,,,1,,,,,,,15,c015,,726430.6184,9683923.38
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,EXPLORADAS,,18.5,,,1,,,,,,,15,c015,,726444.1196,9683934.343
Tapajos_A01_2015_2016,tanibuca,Terminalia amazonia,Combretaceae,FALSE,EXPLORADAS,,30.1,,,1,,,,,,,35,c035,,726428.5096,9683923.554
Tapajos_A01_2015_2016,caferana,Quiina florida,Ochnaceae,FALSE,EXPLORADAS,,17.3,,,1,,,,,,,15,c015,,726443.7628,9683934.193
Tapajos_A01_2015_2016,breu barrote,Tetragastris panamensis,Burseraceae,FALSE,EXPLORADAS,,31,,,1,,,,,,,35,c035,Intermediate,726423.4577,9683923.328
Tapajos_A01_2015_2016,tauari,Couratari stellata,Lecythidaceae,FALSE,EXPLORADAS,,11.8,,,1,,,,,,,15,c015,,726441.3501,9683930.501
Tapajos_A01_2015_2016,matamata vermelho,Eschweilera coriacea,Lecythidaceae,FALSE,EXPLORADAS,,12.6,,,1,,,,,,,15,c015,Shade-tolerant,726419.8984,9683921.837
Tapajos_A01_2015_2016,fava orelha de macaco,Enterolobium schomburgkii,Fabaceae,FALSE,EXPLORADAS,,100,,,1,37.15,24.08,,,,,105,c105,,726441.2841,9683933.682
Tapajos_A01_2015_2016,ucuuba vermelha,Virola mollissima,Myristicaceae,FALSE,EXPLORADAS,,11.5,,,1,,,,,,,15,c015,,726429.2871,9683927.032
