"","parcela","arv","comum.nome","cientifico.nome","familia.nome","dap.2012","tipo","vert.2012","Luz.2012","Hcom.2012","Htot.2012","dap.2014","UTM.leste","UTM.norte"
"12369","T11",68,"matamata","Eschweilera amazonica","Lecythidaceae",19.8,"O","S",3,12.07,8.58,20.1,779630.9323,9584160.999
"12379","T11",71,"jatereu","Lecythis idatimon","Lecythidaceae",12.6,"O","S",2,12.76,22.7,21.4,779664.8588,9584161.847
"12399","T11",75,"matamata","Eschweilera amazonica","Lecythidaceae",21.5,"O","S",3,14.57,19.88,22.5,779679.8777,9584162.478
"124113","T11",78,"catuaba","Abuta grandifolia","Menispermaceae",10.8,"O","S",3,5.88,9.24,11.3,779716.2473,9584162.487
"124211","T11",79,"papo-de-mutum","Lacunaria jenmanii","Ochnaceae",14.1,"O","S",3,7.83,9.63,14.4,779715.2342,9584164.449
"12469","T11",88,"jatereu","Lecythis idatimon","Lecythidaceae",33.2,"O","S",2,25.89,35.74,33.2,779661.9396,9584162.283
"12509","T11",96,"capueiro","Rinorea guianensis","Violaceae",13.4,"O","S",3,9.61,16.35,14,779632.836,9584162.634
"12529","T11",101,"embauba","Cecropia ficifolia","Urticaceae",32.9,"O","E",1,17,26.22,33.6,779595.5253,9584161.319
"12549","T11",104,"jatereu","Lecythis idatimon","Lecythidaceae",26.7,"O","S",2,11.49,20.77,27.2,779580.5108,9584160.488
"12559","T11",105,"abiurana","Pouteria gongrijpii","Sapotaceae",12.6,"O","S",2,17.42,23.95,13.2,779580.0261,9584160.478
"12589","T11",114,"capueiro","Rinorea guianensis","Violaceae",10.4,"O","S",2,7.53,10.35,10.4,779552.3963,9584159.969
"12629","T11",122,"iperana","Eperua bijuga","Fabaceae",14.9,"O","S",1,9.11,16.17,15.1,779459.0538,9584155.086
"12639","T11",124,"jatereu","Lecythis idatimon","Lecythidaceae",10.8,"O","S",1,7.74,12.28,11.7,779442.8873,9584153.995
"12669","T11",129,"capueiro","Rinorea guianensis","Violaceae",12.8,"O","S",3,7.35,11.26,13.1,779417.7072,9584152.746
"12689","T11",131,"jatereu","Lecythis idatimon","Lecythidaceae",23.3,"O","S",2,15.09,21.89,23.8,779413.3463,9584152.626
"12699","T11",133,"jatereu","Lecythis idatimon","Lecythidaceae",24.9,"O","S",1,11.56,24.12,25.6,779393.9646,9584152.091
"12739","T11",139,"jatereu","Lecythis idatimon","Lecythidaceae",19.2,"O","S",3,13.7,19.1,19.3,779359.0747,9584151.229
"12759","T11",141,"piquiarana","Caryocar glabrum","Caryocaraceae",29.6,"O","S",1,14.62,22.09,29.7,779355.1983,9584151.122
"12769","T11",142,"capueiro","Rinorea guianensis","Violaceae",14.6,"O","S",2,8.27,14.5,14.9,779354.232,9584150.995
"12779","T11",143,"capueiro","Rinorea guianensis","Violaceae",19,"O","S",2,10.74,15.07,19,779353.2629,9584150.968
"12789","T11",145,"axixa","Sterculia pruriens","Malvaceae",13,"O","S",3,7.17,10.46,13,779330.9739,9584150.353
"12799","T11",147,"abiurana casca fina","Pouteria retinervis","Sapotaceae",20.2,"O","S",2,12.6,21.36,25.2,779319.3448,9584150.033
"12809","T11",149,"inga amargoso","Inga sp.","Fabaceae",13.9,"O","S",2,8.37,13.29,14.5,779312.5612,9584149.846
"12819","T11",151,"parajuba","Manilkara bidentata","Sapotaceae",22,"O","C",1,14.52,21.81,23.2,779303.3521,9584149.692
"12829","T11",152,"capueiro","Rinorea guianensis","Violaceae",11.5,"O","S",2,11.83,19.55,11.8,779288.3341,9584149.177
"12839","T11",155,"envira","Xylopia sp.","Annonaceae",11.1,"O","S",2,1.62,14.15,11.8,779275.7359,9584148.83
"12849","T11",156,"ingarana","Inga sp.","Fabaceae",32,"O","S",1,15.79,27.53,32.3,779275.7387,9584148.73
"12879","T11",159,"angelim vermelho","Dinizia excelsa","Fabaceae",16,"O","S",2,11.95,20.14,16.7,779265.076,9584148.536
"12889","T11",161,"abiurana","Pouteria gongrijpii","Sapotaceae",23.4,"O","S",3,12.38,16.07,23.8,779263.1378,9584148.482
"12899","T11",162,"matamata branco","Eschweilera coriacea","Lecythidaceae",14.7,"O","S",2,10.25,14.8,15.8,779255.8696,9584148.282
"13199","T12",2,"jatereu","Lecythis idatimon","Lecythidaceae",10.3,"O","S",1,2.28,3.94,10.5,778938.8674,9586599.511
"13209","T12",3,"morta",NA,NA,12.3,"O",NA,NA,NA,2.47,12.2,778938.7674,9586599.51
"13229","T12",5,"breu barrote","Tetragastris panamensis","Burseraceae",18.3,"O","S",1,4.66,3.87,NA,778938.8612,9586618.131
"13269","T12",9,"tamaquare","Caraipa grandifolia","Calophyllaceae",20.9,"O","S",2,20.52,27.74,22.2,778939.8924,9586646.307
"13299","T12",12,"burangica","Galipea trifoliata","Rutaceae",10.7,"O","S",2,11.96,18.03,10.8,778939.1759,9586650.6
"13309","T12",13,"matamata branco","Eschweilera coriacea","Lecythidaceae",28.7,"O","S",2,19,27.99,29.6,778939.4623,9586652.989
"13319","T12",14,"jatereu","Lecythis idatimon","Lecythidaceae",12.3,"O","S",1,13.83,16.71,12.7,778939.3669,9586669.699
"13329","T12",15,"morta",NA,NA,15,"O",NA,NA,NA,11.3,NA,778939.0097,9586679.724
"13349","T12",17,"matamata branco","Eschweilera coriacea","Lecythidaceae",13.2,"O","S",2,12.42,20.58,13.7,778938.8716,9586686.407
"13379","T12",20,"matamata branco","Eschweilera coriacea","Lecythidaceae",28.8,"O","S",1,13.22,16.7,28.8,778937.6169,9586697.382
"13389","T12",21,"morta",NA,NA,20.6,"O",NA,NA,NA,20.36,20.6,778938.8953,9586699.776
"134113","T12",24,"morta",NA,NA,22.9,"O",NA,NA,NA,10.56,22.9,778939.0408,9586709.326
"134211","T12",25,"jatereu","Lecythis idatimon","Lecythidaceae",13.9,"O","S",2,10.76,14.37,14.2,778939.4326,9586710.761
"13469","T12",29,"arataciu","Sagotia racemosa","Euphorbiaceae",13.8,"O","S",3,5.26,8.68,13.9,778937.448,9586726.983
"13479","T12",30,"matamata branco","Eschweilera coriacea","Lecythidaceae",20.2,"O","S",2,16.72,19.46,20.8,778938.21,9586732.239
"13509","T12",33,"jatereu","Lecythis idatimon","Lecythidaceae",25,"O","S",2,16.16,20.65,26,778939.323,9586746.092
"13529","T12",35,"gema-de-ovo","Aspidosperma parvifolium","Apocynaceae",10.2,"O","S",2,5.43,7.99,10.3,778938.0038,9586750.859
"13539","T12",36,"matamata branco","Eschweilera coriacea","Lecythidaceae",16.2,"O","S",1,7.3,9.49,16.3,778938.4765,9586755.636
"13559","T12",38,"louro preto","Ocotea cernua","Lauraceae",23.1,"O","S",2,15.51,26.36,24.1,778937.8776,9586790.487
"13569","T12",39,"caramuxi","Pouteria hispida","Sapotaceae",11.8,"O","S",3,12.42,21.04,12.2,778937.6242,9586795.319
"13579","T12",40,"uxirana","Sacoglottis guianensis","Humiriaceae",12.1,"O","S",3,17.1,25.34,12.5,778938.6326,9586796.018
"13599","T12",42,"casca seca","Licania canescens","Chrysobalanaceae",14.3,"O","S",2,11.47,16.4,14.7,778937.7802,9586808.359
"13609","T12",43,"seringueira","Hevea brasiliensis","Euphorbiaceae",28,"O","S",2,15.87,23.65,24.2,778938.4652,9586815.465
"13649","T12",47,"pau-para-tudo","Simaba cedron","Simaroubaceae",10.9,"O","S",2,6.93,9.93,11,778938.7653,9586848.896
"13759","T12",58,"murta","Strychnos subcordata","Loganiaceae",12.6,"O","S",2,6.63,14.41,13.2,778938.4416,9586903.291
"13789","T12",61,"jatereu","Lecythis idatimon","Lecythidaceae",12.3,"O","S",2,11.81,16.96,13.1,778940.2853,9586922.251
"13799","T12",62,"abiurana branca","Pouteria guianensis","Sapotaceae",20.4,"O","S",2,11.37,19.5,21.9,778940.1979,9586923.201
"138113","T12",64,"uxirana","Sacoglottis guianensis","Humiriaceae",13,"O","S",2,12.22,17.93,13.8,778939.6931,9586937.92
"13849","T12",67,"jutai-pororoca","Dialium guianense","Fabaceae",25,"O","S",2,14.53,25.98,26.3,778940.3308,9586940.759
"13859","T12",68,"ata preta","Annona sp.","Annonaceae",10.1,"O","S",2,8.45,11.07,10.1,778941.0235,9586948.343
"13889","T12",71,"burangica","Galipea trifoliata","Rutaceae",15.4,"O","S",1,4.48,6.33,15.9,778941.1431,9586957.359
"13949","T12",77,"mato",NA,NA,20.8,"O","S",2,18.47,24.86,21,778940.6597,9586980.62
"14029","T12",85,"jutai-pororoca","Dialium guianense","Fabaceae",12.7,"O","S",3,11.39,14.75,13,778940.1162,9587029.511
"14039","T12",86,"tatapiririca","Tapirira guianensis","Anacardiaceae",11.5,"O","S",3,10.6,15.79,12.3,778940.9144,9587029.975
"14049","T12",87,"jutai-pororoca","Dialium guianense","Fabaceae",17.5,"O","S",3,6.92,11.69,17.3,778940.6648,9587033.775
"14059","T12",88,"louro preto","Ocotea cernua","Lauraceae",13,"O","S",3,9.32,16.44,13.9,778940.8711,9587034.247
"14089","T12",91,"matamata branco","Eschweilera coriacea","Lecythidaceae",12.2,"O","S",2,8.17,11.83,12.4,778941.0592,9587040.888
"14099","T12",92,"jatereu","Lecythis idatimon","Lecythidaceae",23,"O","S",2,9.8,11.27,23,778941.2844,9587042.784
"141113","T12",94,"abiurana","Pouteria gongrijpii","Sapotaceae",10.9,"O","S",3,6.44,15.94,11,778942.3488,9587062.703
"14149","T12",97,"casca seca","Licania canescens","Chrysobalanaceae",19.1,"O","S",2,15.54,21.44,19.1,778941.8244,9587068.405
"14169","T12",99,"arataciu","Sagotia racemosa","Euphorbiaceae",12.2,"O","S",1,NA,2.31,12.2,778941.3629,9587078.852
"14179","T12",100,"matamata preto","Eschweilera ovata","Lecythidaceae",17.6,"O","S",1,3.71,5.9,17.7,778941.3637,9587086.445
"14229","T13",4,"arataciu","Sagotia racemosa","Euphorbiaceae",10.5,"O","S",2,23.28,33.58,10.5,779067.2627,9586258.829
"14249","T13",6,"abiurana","Pouteria gongrijpii","Sapotaceae",20.2,"O","S",2,16.1,24.85,21,779057.2594,9586258.971
"14259","T13",7,"jatereu","Lecythis idatimon","Lecythidaceae",17.7,"O","S",2,14.6,23.04,18.1,779056.3195,9586259.885
"14289","T13",10,"matamata preto","Eschweilera ovata","Lecythidaceae",28.7,"O","S",1,19.6,18.2,28.7,779046.7926,9586260.021
"14309","T13",12,"abiurana","Pouteria gongrijpii","Sapotaceae",17.8,"O","C",2,23.37,30.54,18,779042.9832,9586260.175
"14389","T13",20,"capueiro","Rinorea guianensis","Violaceae",10.3,"O","S",2,13.3,21.82,10.4,779011.5456,9586260.715
"14409","T13",22,"jatereu","Lecythis idatimon","Lecythidaceae",24.8,"O","C",2,23.09,30.15,25,779005.3346,9586259.512
"14439","T13",25,"capueiro","Rinorea guianensis","Violaceae",10.4,"O","S",3,8.07,14.27,10.4,779001.5253,9586259.666
"14529","T13",35,"abiurana","Pouteria gongrijpii","Sapotaceae",10.7,"O","S",2,10.95,21.4,10.7,778961.04,9586260.543
"14539","T13",36,"capueiro","Rinorea guianensis","Violaceae",16.5,"O","S",2,16.84,23.64,16.6,778957.707,9586260.691
"14549","T13",37,"axixa","Sterculia pruriens","Malvaceae",33.6,"O","C",1,23.1,31.07,34.3,778952.4672,9586260.766
"14559","T13",38,"araracanga","Aspidosperma spruceanum","Apocynaceae",10.1,"O","S",2,16.09,18.73,10.2,778952.4729,9586261.166
"14589","T13",41,"casca seca","Licania canescens","Chrysobalanaceae",16,"O","S",2,16.59,19.52,15,778940.0935,9586261.734
"14629","T13",45,"abiurana casca fina","Pouteria retinervis","Sapotaceae",17,"O","S",2,11.51,18.03,17.3,778926.2681,9586261.139
"14639","T13",46,"capueiro","Rinorea guianensis","Violaceae",11.5,"O","S",2,12.02,16.87,11.8,778926.271,9586261.339
"14649","T13",47,"matamata preto","Eschweilera ovata","Lecythidaceae",29.1,"O","S",2,11.78,16.59,28.1,778922.4559,9586261.094
"14679","T13",50,"arataciu","Sagotia racemosa","Euphorbiaceae",13,"O","S",2,10.91,16.36,13,778914.3694,9586262.009
"14699","T13",52,"matamata preto","Eschweilera ovata","Lecythidaceae",11.4,"O","S",2,15.68,22.24,15.7,778898.6512,9586262.325
"14709","T13",53,"inga branco","Inga thibaudiana","Fabaceae",29.4,"O","S",2,24.26,30.55,29.6,778893.8765,9586261.601
"147113","T13",54,"breu barrote","Tetragastris panamensis","Burseraceae",14.8,"O","S",2,14.06,19.95,15.5,778878.837,9586261.373
"14749","T13",57,"breu barrote","Tetragastris panamensis","Burseraceae",14.3,"O","S",2,12.9,15.39,14.4,778871.5349,9586261.582
"14759","T13",58,"uxirana","Sacoglottis guianensis","Humiriaceae",22.6,"O","C",2,17.02,30.99,22.5,778867.573,9586261.532
"14859","T13",68,"casca seca","Licania canescens","Chrysobalanaceae",10.5,"O","S",2,11.02,18.67,10.6,778830.668,9586260.772
"14869","T13",69,"guajara branco","Pouteria sp.","Sapotaceae",20.1,"O","S",2,19.24,26.57,20.3,778825.0242,9586261.794
"14909","T13",73,"coquirana","Chrysophyllum sanguinolentum","Sapotaceae",13,"O","S",2,18.01,25.85,13.1,778803.9782,9586260.339
"14929","T13",75,"breu barrote","Tetragastris panamensis","Burseraceae",15.7,"O","S",2,17.08,24.84,16.1,778789.7258,9586261.606
"14959","T13",78,"inhare","Helicostylis sp.","Moraceae",14.1,"O","S",2,17.37,21.46,14.2,778782.197,9586260.869
"14979","T13",80,"pintadinho","Poeppigia procera","Fabaceae",34.3,"O","C",1,23.06,29.96,34.5,778772.8109,9586261.162
"14999","T13",82,"jatereu","Lecythis idatimon","Lecythidaceae",22.4,"O","S",2,17.94,25.44,24.4,778769.0516,9586261.039
"150113","T13",84,"pintadinho","Poeppigia procera","Fabaceae",23.3,"O","S",2,19.29,29.38,24,778764.8065,9586260.135
"15069","T13",89,"envira amarela","Xylopia sp.","Annonaceae",16.9,"O","S",2,14.62,23.65,16.9,778757.8002,9586261.971
"15089","T13",91,"liana",NA,NA,13,"L",NA,NA,NA,NA,13.5,778750.2774,9586261.526
"15099","T13",92,"pintadinho","Poeppigia procera","Fabaceae",12.5,"O","S",2,8.89,19.69,12.5,778750.2794,9586261.626
"15149","T13",97,"abiurana branca","Pouteria guianensis","Sapotaceae",18.1,"O","S",2,18.02,24.59,18.4,778734.3279,9586262.354
"15159","T13",98,"louro preto","Nectandra cuspidata","Lauraceae",14.9,"O","S",2,13.77,16.75,15.5,778720.2313,9586261.943
"15169","T13",99,"arataciu","Sagotia racemosa","Euphorbiaceae",10.4,"O","S",2,10.16,13.23,10.4,778717.8863,9586262.092
"15179","T13",100,"matamata preto","Eschweilera ovata","Lecythidaceae",20.5,"O","S",2,14.25,19.61,20.8,778717.4169,9586262.101
"15189","T13",101,"copaiba","Copaifera reticulata","Fabaceae",20.6,"O","S",2,19.33,25.53,21.6,778715.0637,9586261.85
"15219","T13",104,"jatereu","Lecythis idatimon","Lecythidaceae",13.1,"O","S",2,12.74,14.86,13.6,778700.9939,9586262.739
"15229","T13",105,"seringarana","Micrandra minor","Euphorbiaceae",33.3,"O","C",2,18.19,26.78,33.8,778700.9856,9586262.339
"15259","T13",108,"breu barrote","Tetragastris panamensis","Burseraceae",20.6,"O","S",2,16.62,23.87,21,778690.1893,9586262.561
"15269","T13",109,"ingarana","Inga sp.","Fabaceae",10.8,"O","S",2,13.67,17.31,10.9,778692.0486,9586261.631
"15279","T13",110,"axixa","Sterculia pruriens","Malvaceae",30.1,"O","S",2,16.62,23.87,32.2,778686.8851,9586261.737
"15289","T13",111,"ingarana","Inga sp.","Fabaceae",18.8,"O","S",2,16.33,21.7,19.6,778686.4423,9586263.038
"15299","T13",112,"tachi preto","Tachigali myrmecophila","Fabaceae",18.4,"O","S",2,14.63,24.38,20.8,778683.6258,9586263.096
"15309","T13",113,"capueiro","Rinorea guianensis","Violaceae",17.8,"O","S",2,16.45,18.97,17.9,778672.8172,9586262.719
"15349","T13",117,"matamata preto","Eschweilera ovata","Lecythidaceae",15,"O","S",2,8.43,12.81,15,778663.429,9586262.912
"15359","T13",118,"abiurana casca fina","Pouteria retinervis","Sapotaceae",10.1,"O","S",2,12.18,17.57,10.1,778659.6841,9586263.489
"15449","T13",127,"tamaquare","Caraipa grandifolia","Calophyllaceae",22,"O","S",2,19.86,28.47,22.5,778627.2971,9586264.255
"15469","T13",129,"jatereu","Lecythis idatimon","Lecythidaceae",20.3,"O","S",2,19.07,25.72,20.4,778620.7254,9586264.39
"15559","T14",5,"jatereu","Lecythis idatimon","Lecythidaceae",22.2,"O","S",2,12.23,22.08,22.2,779213.7727,9586770.905
"15569","T14",6,"tachi preto","Tachigali myrmecophila","Fabaceae",15.4,"O","S",2,11.8,21.31,15.3,779214.4478,9586769.005
"15579","T14",7,"tachirana","Stryphnodendron paniculatum","Fabaceae",19.8,"O","S",2,14.42,25.21,22.1,779215.8503,9586769.015
"15589","T14",8,"macaranduba","Manilkara huberi","Sapotaceae",13.1,"O","S",2,13.19,20.78,13.3,779222.8489,9586768.971
"15599","T14",9,"mato",NA,NA,17.1,"O","S",2,15.34,20.88,17.8,779225.5863,9586768.497
"156113","T14",11,"caramuxi","Pouteria hispida","Sapotaceae",10,"O","S",2,9.36,14.73,10.5,779228.7821,9586767.961
"156211","T14",12,"abiurana branca","Pouteria guianensis","Sapotaceae",19.1,"O","S",2,11.45,20.7,20,779230.2116,9586768.17
"15639","T14",13,"taperebarana","Spondias sp.","Anacardiaceae",11.5,"O","S",2,6.92,11.2,11.7,779236.2382,9586767.845
"15659","T14",15,"jatereu","Lecythis idatimon","Lecythidaceae",21,"O","S",2,17.7,27.6,21.9,779240.5552,9586765.255
"15679","T14",17,"breu vermelho","Protium hebetatum","Burseraceae",15,"O","S",2,10.1,15.4,16.1,779272.6488,9586760.884
"15689","T14",18,"jatereu","Lecythis idatimon","Lecythidaceae",22.5,"O","S",2,15.02,21.33,22.7,779281.0083,9586760.545
"157113","T14",21,"andirobarana","Guarea guidonia","Meliaceae",24.2,"O","S",2,16.55,24.85,25.1,779287.9394,9586760.005
"15739","T14",23,"abiurana branca","Pouteria guianensis","Sapotaceae",19.9,"O","S",2,11.45,18.1,19.9,779290.2318,9586759.693
"15749","T14",24,"jatereu","Lecythis idatimon","Lecythidaceae",19.7,"O","S",2,9.84,16.29,20.2,779293.8457,9586758.797
"15759","T14",25,"jatereu","Lecythis idatimon","Lecythidaceae",24.7,"O","S",2,12.4,20.1,25.3,779294.0065,9586759.978
"15779","T14",27,"inga branco","Inga thibaudiana","Fabaceae",17.6,"O","S",1,15.48,24.67,18.4,779301.1948,9586757.897
"15789","T14",28,"louro preto","Ocotea cernua","Lauraceae",15.6,"O","S",2,9.53,15.79,17.1,779304.8897,9586757.595
"15799","T14",29,"matamata branco","Eschweilera coriacea","Lecythidaceae",17.1,"O","S",2,12.75,17.41,17.5,779306.1706,9586756.715
"158113","T14",31,"cucutitiriba","Pouteria sp.","Sapotaceae",28.8,"O","C",2,16.94,27.59,30.2,779314.5312,9586756.383
"158211","T14",32,"breu barrote","Tetragastris panamensis","Burseraceae",18.2,"O","S",2,9.81,16.86,18.6,779316.2043,9586754.952
"15869","T14",37,"abiurana branca","Pouteria guianensis","Sapotaceae",11,"O","S",2,11.89,18.25,11.1,779337.4552,9586753.261
"15879","T14",38,"jatereu","Lecythis idatimon","Lecythidaceae",26.4,"O","C",1,17.2,31.46,26.4,779338.8306,9586753.074
"159113","T14",42,"jatereu","Lecythis idatimon","Lecythidaceae",29.2,"O","S",2,16.95,31.24,29.4,779342.4984,9586752.574
"159211","T14",43,"matamata branco","Eschweilera coriacea","Lecythidaceae",12.5,"O","S",2,14.3,23.08,12.6,779345.3033,9586752.596
"15939","T14",44,"arataciu","Sagotia racemosa","Euphorbiaceae",11.2,"O","S",2,13.48,20.69,11.8,779349.2272,9586750.548
"15949","T14",45,"ingarana","Inga sp.","Fabaceae",14.1,"O","S",2,13.87,20.97,14.3,779349.7936,9586751.278
"15999","T14",50,"jatereu","Lecythis idatimon","Lecythidaceae",21.1,"O","S",2,17.69,26.53,21.7,779367.2023,9586748.806
"16009","T14",51,"jatereu","Lecythis idatimon","Lecythidaceae",21.8,"O","S",2,12.82,23.18,21.9,779369.0227,9586748.457
"16029","T14",54,"axixa","Sterculia pruriens","Malvaceae",18.8,"O","S",2,14.24,20,20.2,779407.1712,9586742.984
"16039","T14",55,"macucu","Licania guianensis","Chrysobalanaceae",14,"O","S",2,11.24,17.41,14.1,779408.5222,9586742.715
"161013","T14",62,"capueiro","Rinorea guianensis","Violaceae",13.2,"O","S",2,7.73,14.59,NA,779446.8286,9586734.061
"161113","T14",63,"capueiro","Rinorea guianensis","Violaceae",22,"O","C",2,15.12,24.86,NA,779450.4507,9586733.442
"16149","T14",66,"capueiro","Rinorea guianensis","Violaceae",21,"O","C",2,19.83,29.42,21.2,779455.6293,9586732.41
"16169","T14",68,"capueiro","Rinorea guianensis","Violaceae",10.2,"O","S",2,8.92,14.16,10.3,779465.0468,9586730.329
"16179","T14",69,"matamata vermelho","Eschweilera coriacea","Lecythidaceae",19.2,"O","S",2,17.09,35.78,19.4,779465.1445,9586730.819
"16199","T14",71,"parajuba","Manilkara bidentata","Sapotaceae",29.8,"O","C",1,22.67,36.82,30.9,779471.2042,9586729.51
"16209","T14",72,"coracao-de-negro","Swartzia corrugata","Fabaceae",22.1,"O","S",2,12.57,19.29,22.1,779473.025,9586729.249
"162113","T14",73,"capueiro","Rinorea guianensis","Violaceae",11,"O","S",1,11.09,15.75,12,779487.3336,9586725.758
"162211","T14",74,"matamata preto","Eschweilera ovata","Lecythidaceae",17.9,"O","S",1,4.22,6.58,18,779491.3058,9586726
"16239","T14",75,"capueiro","Rinorea guianensis","Violaceae",11.7,"O","S",1,8.02,11.18,12.2,779495.2074,9586725.746
"16289","T14",80,"capueiro","Rinorea guianensis","Violaceae",23.5,"O","S",2,16.49,26.85,23.5,779509.6231,9586723.287
"16329","T14",84,"morta",NA,NA,18,"O",NA,NA,NA,7.99,18,779527.9687,9586720.771
"16339","T14",85,"capueiro","Rinorea guianensis","Violaceae",16.6,"O","S",1,18.33,25.46,17.4,779531.7715,9586719.825
"16349","T14",86,"jatereu","Lecythis idatimon","Lecythidaceae",18.8,"O","S",2,17.35,21.41,19.4,779538.071,9586719.129
"16409","T14",92,"uxirana","Sacoglottis guianensis","Humiriaceae",20.2,"O","S",2,17.15,25.07,21.1,779545.4765,9586719.285
"16429","T14",94,"capueiro","Rinorea guianensis","Violaceae",10,"O","S",2,11.66,18.16,NA,779564.248,9586716.305
"16439","T14",95,"abiurana","Pouteria gongrijpii","Sapotaceae",16.4,"O","S",2,19.49,28.23,19.1,779567.5966,9586715.625
"16509","T14",102,"andirobarana","Guarea guidonia","Meliaceae",12.5,"O","S",2,11.67,19.83,12.9,779599.8896,9586710.818
"16549","T14",106,"ingarana","Inga sp.","Fabaceae",13.3,"O","S",2,11.14,14.6,13.6,779616.8162,9586708.707
"16569","T14",108,"louro preto","Nectandra cuspidata","Lauraceae",17.4,"O","S",1,13.95,17.92,17.6,779620.2625,9586708.712
"16579","T14",109,"capueiro","Rinorea guianensis","Violaceae",13.3,"O","S",2,3.45,14.98,13.6,779621.4297,9586706.542
"16589","T14",110,"bacaba","Oenocarpus bacaba","Arecaceae",10.3,"P","S",2,5.41,11.91,10.4,779623.5417,9586707.546
"16599","T14",111,"burangica","Galipea trifoliata","Rutaceae",19.5,"O","S",2,13.1,16.58,19.7,779624.9748,9586707.24
"16609","T14",112,"abiurana","Pouteria gongrijpii","Sapotaceae",13.3,"O","S",1,25.73,36.22,13.7,779637.035,9586705.52
"16649","T14",116,"capueiro","Rinorea guianensis","Violaceae",25.2,"O","S",2,12.89,18.51,25.5,779659.1551,9586701.861
"16699","T14",121,"jatereu","Lecythis idatimon","Lecythidaceae",13.8,"O","S",2,14.52,21.64,NA,779677.0324,9586699.513
"16709","T15",1,"tento","Ormosia coccinea","Fabaceae",13.6,"O","S",2,10.37,17.83,14.2,780115.3687,9585246.935
"16729","T15",3,"parajuba","Manilkara bidentata","Sapotaceae",14.5,"O","S",2,27.72,38.52,14.8,780115.3055,9585254.873
"16739","T15",4,"matamata","Eschweilera amazonica","Lecythidaceae",31.9,"O","S",2,10.85,13.96,32.2,780115.6029,9585256.36
