parcela,arv,comum.nome,cientifico.nome,familia.nome,dap.2012,tipo,vert.2012,Luz.2012,Hcom.2012,Htot.2012,dap.2014,UTM.leste,UTM.norte
T13,26,abiurana branca,Pouteria guianensis,Sapotaceae,45.8,O,S,2,23.41,29.84,46,778990.7136,9586269.941
T13,28,guajara peludo,Pouteria sp.,Sapotaceae,53.2,O,E,1,23.88,39.02,52.7,778987.6285,9586254.064
T13,29,morta,NA,NA,55,O,NA,NA,NA,30.52,55,778986.3421,9586264.083
T13,30,fava vermelha,Stryphnodendron pulcherrimum,Fabaceae,65.8,O,E,1,27.12,44.33,66.3,778981.5672,9586263.351
T13,31,abiurana branca,Pouteria guianensis,Sapotaceae,35.3,O,S,2,22.3,34.66,35.8,778981.1593,9586268.157
T13,32,matamata branco,Eschweilera coriacea,Lecythidaceae,40,O,S,2,22.99,34.78,40.3,778980.9711,9586254.959
T13,33,casca seca,Licania canescens,Chrysobalanaceae,39.3,O,S,2,23.06,38.69,40,778976.3388,9586264.226
T13,34,matamata branco,Eschweilera coriacea,Lecythidaceae,45,O,C,2,21.9,32.02,45.4,778967.3195,9586266.555
T13,35,abiurana,Pouteria gongrijpii,Sapotaceae,10.7,O,S,2,10.95,21.4,10.7,778961.04,9586260.543
T13,36,capueiro,Rinorea guianensis,Violaceae,16.5,O,S,2,16.84,23.64,16.6,778957.707,9586260.691
T13,37,axixa,Sterculia pruriens,Malvaceae,33.6,O,C,1,23.1,31.07,34.3,778952.4672,9586260.766
T13,38,araracanga,Aspidosperma spruceanum,Apocynaceae,10.1,O,S,2,16.09,18.73,10.2,778952.4729,9586261.166
T13,39,caramuxi,Pouteria hispida,Sapotaceae,48.9,O,E,1,26.65,36.22,48.1,778946.8737,9586269.446
T13,40,matamata preto,Eschweilera ovata,Lecythidaceae,42,O,E,1,25.43,36.17,42.5,778942.0988,9586268.714
T13,41,casca seca,Licania canescens,Chrysobalanaceae,16,O,S,2,16.59,19.52,15,778940.0935,9586261.734
T13,42,matamata branco,Eschweilera coriacea,Lecythidaceae,35,O,C,2,24.14,37.39,35.2,778938.1896,9586261.869
T13,43,casca seca,Licania canescens,Chrysobalanaceae,47.5,O,C,1,28.6,35.02,47.1,778937.1785,9586257.783
T13,44,macucu,Licania guianensis,Chrysobalanaceae,52.8,O,C,2,20.75,34.49,53.3,778934.4487,9586266.823
T13,45,abiurana casca fina,Pouteria retinervis,Sapotaceae,17,O,S,2,11.51,18.03,17.3,778926.2681,9586261.139
T13,46,capueiro,Rinorea guianensis,Violaceae,11.5,O,S,2,12.02,16.87,11.8,778926.271,9586261.339
T13,47,matamata preto,Eschweilera ovata,Lecythidaceae,29.1,O,S,2,11.78,16.59,28.1,778922.4559,9586261.094
T13,48,matamata branco,Eschweilera coriacea,Lecythidaceae,36.8,O,C,2,18.81,28.43,37,778921.9211,9586257.001
T13,49,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,45.9,O,E,1,20.98,31.76,47,778917.7709,9586266.661
T13,50,arataciu,Sagotia racemosa,Euphorbiaceae,13,O,S,2,10.91,16.36,13,778914.3694,9586262.009
T13,51,breu barrote,Tetragastris panamensis,Burseraceae,37,O,S,2,20.71,25.05,37.4,778906.2159,9586258.225
T13,52,matamata preto,Eschweilera ovata,Lecythidaceae,11.4,O,S,2,15.68,22.24,15.7,778898.6512,9586262.325
T13,53,inga branco,Inga thibaudiana,Fabaceae,29.4,O,S,2,24.26,30.55,29.6,778893.8765,9586261.601
T13,54,breu barrote,Tetragastris panamensis,Burseraceae,14.8,O,S,2,14.06,19.95,15.5,778878.837,9586261.373
T13,55,matamata preto,Eschweilera ovata,Lecythidaceae,35.4,O,S,1,27.86,41.93,35.8,778875.8042,9586270.436
T13,56,uxirana,Sacoglottis guianensis,Humiriaceae,48.1,O,S,1,27.39,40.3,48.3,778875.0076,9586267.425
T13,57,breu barrote,Tetragastris panamensis,Burseraceae,14.3,O,S,2,12.9,15.39,14.4,778871.5349,9586261.582
T13,58,uxirana,Sacoglottis guianensis,Humiriaceae,22.6,O,C,2,17.02,30.99,22.5,778867.573,9586261.532
T13,59,louro vermelho,Sextonia rubra,Lauraceae,80.5,O,C,2,30.71,34.23,80.7,778867.6952,9586251.733
T13,60,timborana,Pseudopiptadenia suaveolens,Fabaceae,38.7,O,E,1,21.07,29,38.7,778860.3984,9586268.243
T13,61,castanha-sapucaia,Lecythis pisonis,Lecythidaceae,47,O,E,1,20.71,28.5,47,778859.5643,9586268.233
T13,62,abiurana,Pouteria gongrijpii,Sapotaceae,36.2,O,E,1,16.45,28.5,36.9,778859.5606,9586268.533
T13,63,jatereu,Lecythis idatimon,Lecythidaceae,37.2,O,C,2,20.29,27.25,38,778845.6967,9586259.759
T13,64,matamata preto,Eschweilera ovata,Lecythidaceae,64.9,O,C,2,14.82,40.65,65,778844.222,9586260.941
T13,65,breu barrote,Tetragastris panamensis,Burseraceae,37.8,O,S,2,17.8,21.58,38.4,778837.8189,9586255.961
T13,66,abiurana,Pouteria gongrijpii,Sapotaceae,37.5,O,C,1,20.08,29.61,38,778837.6992,9586265.56
T13,67,matamata branco,Eschweilera coriacea,Lecythidaceae,56.4,O,C,2,20.95,28.63,56,778831.7468,9586257.885
T13,68,casca seca,Licania canescens,Chrysobalanaceae,10.5,O,S,2,11.02,18.67,10.6,778830.668,9586260.772
T13,69,guajara branco,Pouteria sp.,Sapotaceae,20.1,O,S,2,19.24,26.57,20.3,778825.0242,9586261.794
T13,70,macaranduba,Manilkara huberi,Sapotaceae,38.9,O,C,2,22.03,32.64,39,778822.5144,9586262.371
T13,71,fava-saboeiro,Abarema cochleata,Fabaceae,48.3,O,C,2,17.93,37,47.7,778813.7015,9586266.661
T13,72,jarana,Lecythis lurida,Lecythidaceae,90,O,C,1,36.56,58.23,93,778811.4825,9586260.633
T13,73,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,13,O,S,2,18.01,25.85,13.1,778803.9782,9586260.339
T13,74,abiurana,Pouteria gongrijpii,Sapotaceae,43.5,O,E,1,23.56,30.42,48.6,778796.0962,9586251.681
T13,75,breu barrote,Tetragastris panamensis,Burseraceae,15.7,O,S,2,17.08,24.84,16.1,778789.7258,9586261.606
T13,76,inhare,Helicostylis sp.,Moraceae,42.7,O,C,1,19.34,30.41,43.8,778785.8268,9586254.693
T13,77,matamata,Eschweilera amazonica,Lecythidaceae,50.7,O,C,1,19.14,28.63,51,778785.2768,9586250.784
T13,78,inhare,Helicostylis sp.,Moraceae,14.1,O,S,2,17.37,21.46,14.2,778782.197,9586260.869
T13,79,buiucu,Ormosia flava,Fabaceae,62.1,O,C,1,18.11,28.89,67.7,778778.9358,9586262.136
T13,80,pintadinho,Poeppigia procera,Fabaceae,34.3,O,C,1,23.06,29.96,34.5,778772.8109,9586261.162
T13,81,guajara branco,Pouteria sp.,Sapotaceae,44,O,E,1,21.09,28.67,45.3,778770.2558,9586251.093
T13,82,jatereu,Lecythis idatimon,Lecythidaceae,22.4,O,S,2,17.94,25.44,24.4,778769.0516,9586261.039
T13,83,macucu,Licania guianensis,Chrysobalanaceae,36.5,O,C,2,22.13,30.88,37.1,778769.1605,9586266.338
T13,84,pintadinho,Poeppigia procera,Fabaceae,23.3,O,S,2,19.29,29.38,24,778764.8065,9586260.135
T13,85,pau doce,Glycydendron amazonicum,Euphorbiaceae,45,O,E,1,15.73,28.83,45.4,778762.3771,9586256.176
T13,86,pintadinho,Poeppigia procera,Fabaceae,37.8,O,E,1,11.63,17.2,38.2,778762.3359,9586254.176
T13,87,abiurana,Pouteria gongrijpii,Sapotaceae,37,O,C,2,25.12,34.65,48,778760.2973,9586269.221
T13,88,macucu,Licania guianensis,Chrysobalanaceae,38.9,O,C,2,24.65,38.33,39.2,778760.139,9586261.523
T13,89,envira amarela,Xylopia sp.,Annonaceae,16.9,O,S,2,14.62,23.65,16.9,778757.8002,9586261.971
T13,90,matamata preto,Eschweilera ovata,Lecythidaceae,38.6,O,C,2,11.92,29.53,38.7,778752.5607,9586258.378
T13,91,liana,NA,NA,13,L,NA,NA,NA,NA,13.5,778750.2774,9586261.526
T13,92,pintadinho,Poeppigia procera,Fabaceae,12.5,O,S,2,8.89,19.69,12.5,778750.2794,9586261.626
T13,93,piquiarana,Caryocar glabrum,Caryocaraceae,36.7,O,S,2,16.66,22.28,38.8,778747.8049,9586255.475
T13,94,caramuxi,Pouteria hispida,Sapotaceae,42.7,O,C,2,16.33,26.31,45.1,778747.7515,9586252.876
T13,95,matamata preto,Eschweilera ovata,Lecythidaceae,37.7,O,C,2,15.14,20.17,38.8,778740.2533,9586253.63
T13,96,jatereu,Lecythis idatimon,Lecythidaceae,35.2,O,C,2,16.36,21.68,35.4,778737.0435,9586257.397
T13,97,abiurana branca,Pouteria guianensis,Sapotaceae,18.1,O,S,2,18.02,24.59,18.4,778734.3279,9586262.354
T13,98,louro preto,Nectandra cuspidata,Lauraceae,14.9,O,S,2,13.77,16.75,15.5,778720.2313,9586261.943
T13,99,arataciu,Sagotia racemosa,Euphorbiaceae,10.4,O,S,2,10.16,13.23,10.4,778717.8863,9586262.092
T13,100,matamata preto,Eschweilera ovata,Lecythidaceae,20.5,O,S,2,14.25,19.61,20.8,778717.4169,9586262.101
T13,101,copaiba,Copaifera reticulata,Fabaceae,20.6,O,S,2,19.33,25.53,21.6,778715.0637,9586261.85
T13,102,casca seca,Licania canescens,Chrysobalanaceae,67,O,C,1,19.08,31.38,66.9,778711.4791,9586270.225
T13,103,morta,NA,NA,42.3,O,NA,NA,NA,5.12,42.1,778707.7444,9586271.302
T13,104,jatereu,Lecythis idatimon,Lecythidaceae,13.1,O,S,2,12.74,14.86,13.6,778700.9939,9586262.739
T13,105,seringarana,Micrandra minor,Euphorbiaceae,33.3,O,C,2,18.19,26.78,33.8,778700.9856,9586262.339
T13,106,fava amargosa,Vataireopsis speciosa,Fabaceae,37.4,O,C,2,18.04,28.39,38.8,778699.1162,9586262.778
T13,107,matamata branco,Eschweilera coriacea,Lecythidaceae,51.3,O,C,2,19.28,28.45,50.4,778696.2319,9586259.536
T13,108,breu barrote,Tetragastris panamensis,Burseraceae,20.6,O,S,2,16.62,23.87,21,778690.1893,9586262.561
T13,109,ingarana,Inga sp.,Fabaceae,10.8,O,S,2,13.67,17.31,10.9,778692.0486,9586261.631
T13,110,axixa,Sterculia pruriens,Malvaceae,30.1,O,S,2,16.62,23.87,32.2,778686.8851,9586261.737
T13,111,ingarana,Inga sp.,Fabaceae,18.8,O,S,2,16.33,21.7,19.6,778686.4423,9586263.038
T13,112,tachi preto,Tachigali myrmecophila,Fabaceae,18.4,O,S,2,14.63,24.38,20.8,778683.6258,9586263.096
T13,113,capueiro,Rinorea guianensis,Violaceae,17.8,O,S,2,16.45,18.97,17.9,778672.8172,9586262.719
T13,114,matamata branco,Eschweilera coriacea,Lecythidaceae,42,O,S,2,19.63,27.08,43,778668.4959,9586258.106
T13,115,caramuxi,Pouteria hispida,Sapotaceae,55.1,O,E,1,20.03,33.85,55.6,778665.2511,9586260.174
T13,116,matamata branco,Eschweilera coriacea,Lecythidaceae,37.5,O,C,2,16.02,23.06,37.7,778666.3133,9586266.153
T13,117,matamata preto,Eschweilera ovata,Lecythidaceae,15,O,S,2,8.43,12.81,15,778663.429,9586262.912
T13,118,abiurana casca fina,Pouteria retinervis,Sapotaceae,10.1,O,S,2,12.18,17.57,10.1,778659.6841,9586263.489
T13,119,macaranduba,Manilkara huberi,Sapotaceae,40.4,O,E,1,22.86,26.38,40.6,778654.9818,9586263.185
T13,120,joao-mole,Neea oppositifolia,Nyctaginaceae,48.4,O,E,1,22.53,33.53,49.3,778655.0887,9586268.384
T13,121,piquiarana,Caryocar glabrum,Caryocaraceae,38.1,O,C,2,21.71,26.83,36.7,778653.4954,9586259.415
T13,122,jatereu,Lecythis idatimon,Lecythidaceae,41,O,C,2,14.93,33.08,41.7,778653.244,9586270.023
T13,123,caramuxi,Pouteria hispida,Sapotaceae,43.5,O,C,2,21.29,32.33,43.9,778641.4348,9586266.665
T13,124,coquirana,Chrysophyllum sanguinolentum,Sapotaceae,36.1,O,C,2,23.74,30.7,36.1,778637.2163,9586267.051
T13,125,jutai,Hymenaea parvifolia,Fabaceae,42.5,O,E,1,23.12,30.4,43.1,778631.9027,9586259.859
T13,126,abiurana branca,Pouteria guianensis,Sapotaceae,42.9,O,C,2,23.71,31.18,43.1,778628.5552,9586256.927
T13,127,tamaquare,Caraipa grandifolia,Calophyllaceae,22,O,S,2,19.86,28.47,22.5,778627.2971,9586264.255
T13,128,pintadinho,Poeppigia procera,Fabaceae,36.5,O,S,2,16.77,27.53,36.9,778621.6498,9586263.671
T13,129,jatereu,Lecythis idatimon,Lecythidaceae,20.3,O,S,2,19.07,25.72,20.4,778620.7254,9586264.39
T13,130,tachi vermelho,Tachigali paniculata,Fabaceae,72,O,E,1,24.56,33.35,73,778614.0036,9586257.227
T13,131,guajara cinza,Pouteria sp.,Sapotaceae,38.7,O,C,2,25.18,29.79,39,778613.0998,9586258.946
T13,132,macaranduba,Manilkara huberi,Sapotaceae,53,O,C,2,22.58,27.88,53.4,778611.51,9586272.981
T13,133,parajuba,Manilkara bidentata,Sapotaceae,42.1,O,C,2,17.96,28.69,48.1,778607.7609,9586273.358
T14,1,matamata branco,Eschweilera coriacea,Lecythidaceae,58.4,O,C ,2,22.36,36.97,59.5,779197.9969,9586775.08
T14,2,angelim rajado,Zygia racemosa,Fabaceae,50.3,O,C,2,24.13,37.42,50.7,779201.5828,9586763.692
T14,3,jarana,Lecythis lurida,Lecythidaceae,72.4,O,E,1,29.5,45.53,74,779206.1682,9586769.93
T14,4,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,71.2,O,E,1,27.66,44.17,70.3,779211.7236,9586766.146
T14,5,jatereu,Lecythis idatimon,Lecythidaceae,22.2,O,S,2,12.23,22.08,22.2,779213.7727,9586770.905
T14,6,tachi preto,Tachigali myrmecophila,Fabaceae,15.4,O,S,2,11.8,21.31,15.3,779214.4478,9586769.005
T14,7,tachirana,Stryphnodendron paniculatum,Fabaceae,19.8,O,S,2,14.42,25.21,22.1,779215.8503,9586769.015
T14,8,macaranduba,Manilkara huberi,Sapotaceae,13.1,O,S,2,13.19,20.78,13.3,779222.8489,9586768.971
T14,9,mato,NA,NA,17.1,O,S,2,15.34,20.88,17.8,779225.5863,9586768.497
T14,10,louro preto,Ocotea cernua,Lauraceae,42.4,O,C,2,25.44,38.12,43.7,779226.4628,9586768.075
T14,11,caramuxi,Pouteria hispida,Sapotaceae,10,O,S,2,9.36,14.73,10.5,779228.7821,9586767.961
T14,12,abiurana branca,Pouteria guianensis,Sapotaceae,19.1,O,S,2,11.45,20.7,20,779230.2116,9586768.17
T14,13,taperebarana,Spondias sp.,Anacardiaceae,11.5,O,S,2,6.92,11.2,11.7,779236.2382,9586767.845
T14,14,ingarana,Inga sp.,Fabaceae,48.3,O,C,1,20.06,33.6,49.2,779238.1002,9586767.802
T14,15,jatereu,Lecythis idatimon,Lecythidaceae,21,O,S,2,17.7,27.6,21.9,779240.5552,9586765.255
T14,16,abiurana,Pouteria gongrijpii,Sapotaceae,53.4,O,S,1,18.27,34.38,53.6,779250.7756,9586764.864
T14,17,breu vermelho,Protium hebetatum,Burseraceae,15,O,S,2,10.1,15.4,16.1,779272.6488,9586760.884
T14,18,jatereu,Lecythis idatimon,Lecythidaceae,22.5,O,S,2,15.02,21.33,22.7,779281.0083,9586760.545
T14,19,matamata branco,Eschweilera coriacea,Lecythidaceae,80,O,E,1,30.63,47.27,81,779280.9273,9586759.951
T14,20,matamata branco,Eschweilera coriacea,Lecythidaceae,42.7,O,C,2,13.96,27.96,44.1,779287.0231,9586766.992
T14,21,andirobarana,Guarea guidonia,Meliaceae,24.2,O,S,2,16.55,24.85,25.1,779287.9394,9586760.005
T14,22,axixa,Sterculia pruriens,Malvaceae,39.6,O,S,2,18.39,32.7,40.6,779287.6965,9586758.221
T14,23,abiurana branca,Pouteria guianensis,Sapotaceae,19.9,O,S,2,11.45,18.1,19.9,779290.2318,9586759.693
T14,24,jatereu,Lecythis idatimon,Lecythidaceae,19.7,O,S,2,9.84,16.29,20.2,779293.8457,9586758.797
T14,25,jatereu,Lecythis idatimon,Lecythidaceae,24.7,O,S,2,12.4,20.1,25.3,779294.0065,9586759.978
T14,26,caramuxi,Pouteria hispida,Sapotaceae,52.2,O,C,1,22.02,34.35,52.6,779296.7048,9586762.646
T14,27,inga branco,Inga thibaudiana,Fabaceae,17.6,O,S,1,15.48,24.67,18.4,779301.1948,9586757.897
T14,28,louro preto,Ocotea cernua,Lauraceae,15.6,O,S,2,9.53,15.79,17.1,779304.8897,9586757.595
T14,29,matamata branco,Eschweilera coriacea,Lecythidaceae,17.1,O,S,2,12.75,17.41,17.5,779306.1706,9586756.715
T14,30,morta,NA,NA,37.9,O,NA,NA,NA,2.87,37.3,779310.2969,9586756.153
T14,31,cucutitiriba,Pouteria sp.,Sapotaceae,28.8,O,C,2,16.94,27.59,30.2,779314.5312,9586756.383
T14,32,breu barrote,Tetragastris panamensis,Burseraceae,18.2,O,S,2,9.81,16.86,18.6,779316.2043,9586754.952
T14,33,abiurana,Pouteria gongrijpii,Sapotaceae,57.2,O,S,1,22.93,34.02,57.5,779320.1146,9586763.091
T14,34,jatereu,Lecythis idatimon,Lecythidaceae,48,O,S,2,10.15,16.25,48.1,779325.4413,9586764.485
T14,35,jarana,Lecythis lurida,Lecythidaceae,45.3,O,C,1,20.03,31.92,45.7,779324.2396,9586748.804
T14,37,abiurana branca,Pouteria guianensis,Sapotaceae,11,O,S,2,11.89,18.25,11.1,779337.4552,9586753.261
T14,38,jatereu,Lecythis idatimon,Lecythidaceae,26.4,O,C,1,17.2,31.46,26.4,779338.8306,9586753.074
T14,39,abiurana,Pouteria gongrijpii,Sapotaceae,37,O,C,2,25.28,43.24,38,779340.0708,9586748.464
T14,40,matamata vermelho,Eschweilera coriacea,Lecythidaceae,39.2,O,C,2,22.19,34.6,40.3,779341.0424,9586755.598
T14,41,jatereu,Lecythis idatimon,Lecythidaceae,38.6,O,C,2,28.78,9.22,39.1,779341.9863,9586755.672
T14,42,jatereu,Lecythis idatimon,Lecythidaceae,29.2,O,S,2,16.95,31.24,29.4,779342.4984,9586752.574
T14,43,matamata branco,Eschweilera coriacea,Lecythidaceae,12.5,O,S,2,14.3,23.08,12.6,779345.3033,9586752.596
T14,44,arataciu,Sagotia racemosa,Euphorbiaceae,11.2,O,S,2,13.48,20.69,11.8,779349.2272,9586750.548
T14,45,ingarana,Inga sp.,Fabaceae,14.1,O,S,2,13.87,20.97,14.3,779349.7936,9586751.278
T14,46,matamata branco,Eschweilera coriacea,Lecythidaceae,53.1,O,C,2,25.58,42.28,53.4,779350.9946,9586760.097
T14,47,piquiarana,Caryocar glabrum,Caryocaraceae,76.4,O,C,2,24.09,37.17,79,779351.2898,9586745.12
T14,48,matamata branco,Eschweilera coriacea,Lecythidaceae,36,O,C,2,22.64,35.11,36.1,779351.1549,9586744.129
T14,49,matamata branco,Eschweilera coriacea,Lecythidaceae,49,O,C,2,25.28,41.78,51.5,779357.0753,9586749.883
T14,50,jatereu,Lecythis idatimon,Lecythidaceae,21.1,O,S,2,17.69,26.53,21.7,779367.2023,9586748.806
T14,51,jatereu,Lecythis idatimon,Lecythidaceae,21.8,O,S,2,12.82,23.18,21.9,779369.0227,9586748.457
T14,53,inga vermelho,Inga alba,Fabaceae,35.1,O,S,2,13.73,24.16,35.8,779393.5055,9586744.892
T14,54,axixa,Sterculia pruriens,Malvaceae,18.8,O,S,2,14.24,20,20.2,779407.1712,9586742.984
T14,55,macucu,Licania guianensis,Chrysobalanaceae,14,O,S,2,11.24,17.41,14.1,779408.5222,9586742.715
T14,56,freijo branco,Cordia scabrifolia,Boraginaceae,41,O,C,2,18.74,31.67,41.6,779406.5873,9586733.006
T14,57,matamata branco,Eschweilera coriacea,Lecythidaceae,43,O,C,2,13.2,24.33,43.3,779415.7968,9586738.104
T14,58,pau santo,Zollernia paraensis,Fabaceae,89.3,O,C,1,18.66,33.51,89.9,779421.2694,9586736.198
T14,59,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,84.4,O,E,1,33.47,46.2,84.4,779432.2231,9586735.952
T14,60,mapatirana,Pourouma minor,Urticaceae,41.1,O,E,1,16.48,31,41.2,779435.3659,9586734.103
T14,61,axixa,Sterculia pruriens,Malvaceae,41.6,O,C,2,16.71,40.2,NA,779440.1138,9586733.258
T14,62,capueiro,Rinorea guianensis,Violaceae,13.2,O,S,2,7.73,14.59,NA,779446.8286,9586734.061
T14,63,capueiro,Rinorea guianensis,Violaceae,22,O,C,2,15.12,24.86,NA,779450.4507,9586733.442
T14,64,abiu cramuri,NA,NA,42.7,O,C,2,24.98,34.74,NA,779451.0667,9586735.358
T14,65,tachirana,Stryphnodendron paniculatum,Fabaceae,40.1,O,C,2,17.91,32.77,NA,779452.4348,9586742.223
T14,66,capueiro,Rinorea guianensis,Violaceae,21,O,C,2,19.83,29.42,21.2,779455.6293,9586732.41
T14,67,breu barrote,Tetragastris panamensis,Burseraceae,36,O,S,2,17.55,36.74,37,779464.0664,9586734.807
T14,68,capueiro,Rinorea guianensis,Violaceae,10.2,O,S,2,8.92,14.16,10.3,779465.0468,9586730.329
T14,69,matamata vermelho,Eschweilera coriacea,Lecythidaceae,19.2,O,S,2,17.09,35.78,19.4,779465.1445,9586730.819
T14,70,abiurana,Pouteria gongrijpii,Sapotaceae,40.7,O,E,1,22.83,41.85,41.4,779467.758,9586731.012
T14,71,parajuba,Manilkara bidentata,Sapotaceae,29.8,O,C,1,22.67,36.82,30.9,779471.2042,9586729.51
T14,72,coracao-de-negro,Swartzia corrugata,Fabaceae,22.1,O,S,2,12.57,19.29,22.1,779473.025,9586729.249
T14,73,capueiro,Rinorea guianensis,Violaceae,11,O,S,1,11.09,15.75,12,779487.3336,9586725.758
T14,74,matamata preto,Eschweilera ovata,Lecythidaceae,17.9,O,S,1,4.22,6.58,18,779491.3058,9586726
T14,75,capueiro,Rinorea guianensis,Violaceae,11.7,O,S,1,8.02,11.18,12.2,779495.2074,9586725.746
T14,76,tauari,Couratari stellata,Lecythidaceae,55,O,E,1,24.39,38.95,56,779502.9118,9586724.547
T14,77,matamata branco,Eschweilera coriacea,Lecythidaceae,41,O,C,2,21.42,33.41,42.1,779503.8766,9586724.409
T14,78,abiurana,Pouteria gongrijpii,Sapotaceae,39.2,O,C,1,19.06,32.59,41,779504.4272,9586728.27
T14,79,morta,NA,NA,52.2,O,NA,NA,NA,1.85,52.1,779507.7452,9586730.827
T14,80,capueiro,Rinorea guianensis,Violaceae,23.5,O,S,2,16.49,26.85,23.5,779509.6231,9586723.287
T14,81,abiurana,Pouteria gongrijpii,Sapotaceae,40.7,O,S,1,19.66,30.5,42,779509.8749,9586728.503
T14,82,abiurana,Pouteria gongrijpii,Sapotaceae,67.5,O,E,1,26.71,42.65,71.8,779516.238,9586717.899
T14,83,goiabao,Pradosia cochlearia,Sapotaceae,59.1,O,C,1,27.93,38.04,59.2,779525.5425,9586721.016
T14,84,morta,NA,NA,18,O,NA,NA,NA,7.99,18,779527.9687,9586720.771
T14,85,capueiro,Rinorea guianensis,Violaceae,16.6,O,S,1,18.33,25.46,17.4,779531.7715,9586719.825
T14,86,jatereu,Lecythis idatimon,Lecythidaceae,18.8,O,S,2,17.35,21.41,19.4,779538.071,9586719.129
T14,87,tanibuca,Terminalia amazonia,Combretaceae,49.3,O,C,1,26.33,41.6,50,779536.8851,9586710.813
T14,88,abiurana,Pouteria gongrijpii,Sapotaceae,39.5,O,C,1,29.65,40.11,41.1,779537.2567,9586727.225
T14,89,cajuacu,Anacardium spruceanum,Anacardiaceae,63.3,O,C,1,22.47,36.32,67.7,779540.4077,9586725.159
T14,90,jarana,Lecythis lurida,Lecythidaceae,50.3,O,C,1,25.34,31.61,50.4,779540.4359,9586725.357
T14,91,abiurana,Pouteria gongrijpii,Sapotaceae,59,O,C,1,27.69,34.55,59,779544.6859,9586713.741
T14,92,uxirana,Sacoglottis guianensis,Humiriaceae,20.2,O,S,2,17.15,25.07,21.1,779545.4765,9586719.285
T14,93,matamata branco,Eschweilera coriacea,Lecythidaceae,35,O,S,2,20.91,31.36,NA,779560.6501,9586708.333
T14,94,capueiro,Rinorea guianensis,Violaceae,10,O,S,2,11.66,18.16,NA,779564.248,9586716.305
T14,95,abiurana,Pouteria gongrijpii,Sapotaceae,16.4,O,S,2,19.49,28.23,19.1,779567.5966,9586715.625
T14,96,abiurana,Pouteria gongrijpii,Sapotaceae,38.9,O,C,2,26.21,38.32,40.4,779568.046,9586722.228
T14,97,fava orelha-de-macaco,Enterolobium schomburgkii,Fabaceae,80.5,O,E,1,24.35,32.35,80.9,779573.9761,9586722.392
T14,98,coracao-de-negro,Swartzia corrugata,Fabaceae,35,O,C,1,29.77,41.91,36,779573.2467,9586710.375
T14,99,macaranduba,Manilkara huberi,Sapotaceae,74.6,O,E,1,32.01,44.06,NA,779589.578,9586707.541
T14,100,abiurana,Pouteria gongrijpii,Sapotaceae,35.4,O,C,2,20.87,34.88,36,779598.4142,9586710.826
T14,101,tauari,Couratari stellata,Lecythidaceae,57,O,E,1,28.45,42.76,57.5,779599.8614,9586710.62
T14,102,andirobarana,Guarea guidonia,Meliaceae,12.5,O,S,2,11.67,19.83,12.9,779599.8896,9586710.818
T14,103,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,65,O,E,1,30.86,41.74,65.4,779603.1794,9586713.177
T14,104,abiurana,Pouteria gongrijpii,Sapotaceae,39.1,O,S,2,20.68,30.83,39.5,779610.8744,9586705.009
T14,105,seringarana,Micrandra minor,Euphorbiaceae,43.4,O,C,1,25.05,35.8,44.1,779613.5947,9586710.277
T14,106,ingarana,Inga sp.,Fabaceae,13.3,O,S,2,11.14,14.6,13.6,779616.8162,9586708.707
T14,107,tachirana,Stryphnodendron paniculatum,Fabaceae,48.3,O,E,1,23.68,29.26,48.2,779619.7224,9586711.828
T14,108,louro preto,Nectandra cuspidata,Lauraceae,17.4,O,S,1,13.95,17.92,17.6,779620.2625,9586708.712
T14,109,capueiro,Rinorea guianensis,Violaceae,13.3,O,S,2,3.45,14.98,13.6,779621.4297,9586706.542
T14,110,bacaba,Oenocarpus bacaba,Arecaceae,10.3,P,S,2,5.41,11.91,10.4,779623.5417,9586707.546
T14,111,burangica,Galipea trifoliata,Rutaceae,19.5,O,S,2,13.1,16.58,19.7,779624.9748,9586707.24
T14,112,abiurana,Pouteria gongrijpii,Sapotaceae,13.3,O,S,1,25.73,36.22,13.7,779637.035,9586705.52
T14,113,guajara-bolacha,Pouteria oppositifolia,Sapotaceae,50,O,E,1,9.65,16.36,50.5,779635.9996,9586705.163
T14,114,jutai-pororoca,Dialium guianense,Fabaceae,40.3,O,S,2,13.85,19.61,40.3,779645.4312,9586709.171
T14,115,abiurana branca,Pouteria guianensis,Sapotaceae,43,O,C,2,23.57,36.62,43.5,779650.4553,9586706.435
T14,116,capueiro,Rinorea guianensis,Violaceae,25.2,O,S,2,12.89,18.51,25.5,779659.1551,9586701.861
T14,117,jarana,Lecythis lurida,Lecythidaceae,54.3,O,C,1,20.93,26.27,54.3,779659.8445,9586710.146
T14,118,matamata branco,Eschweilera coriacea,Lecythidaceae,40.8,O,C,1,23.77,33.96,41.4,779662.1342,9586702.042
T14,119,sucupira preta,Bowdichia nitida,Fabaceae,65.8,O,C,1,21.78,29.41,66,779670.5986,9586709.623
T14,120,morta,NA,NA,48.3,O,NA,NA,NA,6.76,48.2,779678.176,9586707.532
T14,121,jatereu,Lecythis idatimon,Lecythidaceae,13.8,O,S,2,14.52,21.64,NA,779677.0324,9586699.513
